# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
TAMLB0236,NYG,2001,2,1,0,1,0.0,0,0,0,0,0,0
ARILB0435,OAK,2001,2,0,1,1,0.0,0,0,0,0,0,0
CLELB0544,ATL,2001,2,1,0,1,0.0,0,0,0,0,0,0
KANLB0849,KAN,2001,2,1,0,1,0.0,0,0,0,0,0,0
BUFLB0170,CLE,2001,2,0,1,1,0.0,0,0,0,0,0,0
NYGLB0687,WAS,2001,2,4,2,6,0.0,0,0,0,0,0,0
NYJLB0215,NYJ,2001,2,0,1,1,0.0,0,0,0,0,0,0
MINLB0480,NYJ,2001,2,1,0,1,0.0,0,0,0,0,0,0
PHILB0436,SDG,2001,2,1,0,1,0.0,0,0,0,0,0,0
BUFLB0077,BUF,2001,2,6,1,7,0.0,0,0,0,0,0,0
DALLB0217,DAL,2001,2,2,0,2,0.0,0,0,0,0,1,0
NYJLB0547,BUF,2001,2,3,1,4,0.0,0,0,0,0,1,0
HOULB0451,BUF,2001,2,1,1,2,0.0,0,0,0,0,0,0
WASLB0620,IND,2001,2,1,2,3,0.0,0,0,0,0,0,0
KANLB0953,ATL,2001,2,0,1,1,0.0,0,0,0,0,0,0
SFOLB0791,SFO,2001,2,2,1,3,0.0,0,0,0,0,0,0
NYGLB0382,DET,2001,2,1,0,1,0.0,0,0,0,0,0,0
ARILB0348,ARI,2001,2,8,2,10,0.0,0,0,0,0,0,0
NYGLB0767,TEN,2001,2,2,0,2,0.0,0,0,0,0,0,1
DENLB0500,DEN,2001,2,2,0,2,0.0,0,0,0,0,0,0
SFOLB0505,JAC,2001,2,7,1,8,0.0,0,0,0,0,0,0
SDGLB0948,GNB,2001,2,5,1,6,0.0,0,0,0,0,0,1
MIALB0364,CAR,2001,2,4,1,5,0.0,0,0,0,0,0,0
NORLB0902,JAC,2001,2,2,0,2,0.0,0,0,0,0,0,0
ARILB0080,ARI,2001,2,2,0,2,1.0,8,0,0,0,0,0
CINLB0780,NYG,2001,2,1,0,1,0.0,0,0,0,0,0,0
NYGLB0459,NYG,2001,2,2,1,3,0.0,0,0,0,0,0,1
SEALB0177,SEA,2001,2,2,0,2,1.0,3,0,0,0,0,0
JACLB0385,TEN,2001,2,4,0,4,0.0,0,0,0,0,0,0
HOULB0527,WAS,2001,2,9,3,12,0.0,0,0,0,0,0,0
NYGLB0234,NYG,2001,2,9,2,11,0.0,0,0,0,0,0,0
CLELB0273,CLE,2001,2,5,0,5,0.0,0,0,0,0,0,1
MINLB0140,MIN,2001,2,4,0,4,0.0,0,0,0,0,0,0
WASLB0230,NYG,2001,2,2,0,2,0.0,0,0,0,0,0,0
MINLB0226,OAK,2001,2,3,3,6,0.0,0,0,0,0,0,0
NYJLB0329,NYJ,2001,2,7,6,13,0.0,0,0,0,0,0,0
KANLB0194,KAN,2001,2,2,0,2,0.0,0,0,0,0,0,0
DETLB0063,DET,2001,2,3,1,4,0.0,0,0,0,0,0,0
DENLB0415,DEN,2001,2,3,0,3,0.0,0,0,0,0,0,0
CARLB0301,STL,2001,2,5,1,6,0.0,0,1,30,0,0,1
NWELB0446,NWE,2001,2,3,1,4,0.0,0,0,0,0,0,0
INDLB0078,IND,2001,2,0,1,1,0.0,0,0,0,0,0,0
WASLB0231,WAS,2001,2,4,2,6,0.0,0,0,0,0,0,0
ATLLB0179,GNB,2001,2,1,2,3,0.5,7,0,0,0,0,0
ARILB0162,ARI,2001,2,3,1,4,0.0,0,0,0,0,0,0
CLELB0090,CLE,2001,2,4,4,8,0.0,0,1,0,0,0,2
CARLB0226,PHI,2001,2,6,1,7,0.0,0,0,0,0,0,0
