# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
SDGDE0594,SDG,2007,13,2,5,7,0.5,2,0,0,0,0,2
CINDE0309,TEN,2007,13,3,0,3,1.0,7,0,0,0,0,1
SEADE0437,BUF,2007,13,1,1,2,0.0,0,0,0,0,0,0
MINDE0605,KAN,2007,13,4,0,4,2.0,13,0,0,0,0,0
CINDE0462,CIN,2007,13,2,0,2,0.0,0,0,0,0,0,0
DENDE0510,SDG,2007,13,6,3,9,1.5,9,0,0,0,1,1
NWEDE0487,STL,2007,13,2,0,2,0.0,0,0,0,0,0,0
CINDE0407,CIN,2007,13,1,1,2,0.0,0,0,0,0,0,0
WASDE0573,STL,2007,13,2,0,2,1.0,6,0,0,0,0,1
CINDE0412,ATL,2007,13,1,0,1,0.0,0,0,0,0,0,0
CHIDE0494,TAM,2007,13,4,0,4,1.0,6,0,0,0,0,0
HOUDE0379,HOU,2007,13,2,1,3,0.0,0,0,0,0,0,0
GNBDE0357,GNB,2007,13,1,0,1,0.0,0,0,0,0,0,0
DALDE0570,DAL,2007,13,1,0,1,0.0,0,0,0,0,0,0
SDGDE0472,SDG,2007,13,2,0,2,0.5,4,0,0,0,0,0
NORDE0463,IND,2007,13,0,2,2,0.0,0,0,0,0,0,0
TAMDE0511,DEN,2007,13,3,1,4,0.0,0,0,0,0,0,0
CLEDE0617,MIN,2007,13,2,0,2,1.0,12,0,0,0,0,0
CARDE0329,CAR,2007,13,2,0,2,0.0,0,0,0,0,0,0
TENDE0742,CLE,2007,13,3,2,5,0.0,0,0,0,0,0,0
BUFDE0623,HOU,2007,13,3,4,7,2.5,17,0,0,0,0,0
ATLDE0339,CLE,2007,13,1,0,1,0.0,0,0,0,0,0,0
STLDE0428,STL,2007,13,3,0,3,0.0,0,0,0,0,0,0
ATLDE0469,MIN,2007,13,1,0,1,1.0,1,0,0,0,1,0
MIADE0420,MIA,2007,13,4,0,4,0.0,0,0,0,0,0,0
DENDE0506,JAC,2007,13,0,1,1,0.0,0,0,0,0,0,0
BUFDE0555,CHI,2007,13,3,1,4,0.5,4,0,0,0,0,0
NORDE0429,KAN,2007,13,1,0,1,0.0,0,0,0,0,0,0
INDDE0450,DET,2007,13,2,0,2,0.0,0,0,0,0,0,0
JACDE0419,JAC,2007,13,1,2,3,0.5,5,0,0,0,0,0
CLEDE0571,NYJ,2007,13,1,0,1,0.0,0,0,0,0,0,2
PITDE0385,PIT,2007,13,2,0,2,0.0,0,0,0,0,0,0
DETDE0435,DET,2007,13,1,0,1,1.0,4,0,0,0,0,0
TENDE0573,SFO,2007,13,3,0,3,0.0,0,0,0,0,0,0
DENDE0336,DEN,2007,13,5,0,5,0.0,0,0,0,0,0,0
OAKDE0526,NWE,2007,13,5,0,5,0.0,0,0,0,0,0,0
SDGDE0456,KAN,2007,13,0,1,1,0.0,0,0,0,0,0,0
CLEDE0523,CLE,2007,13,3,1,4,0.0,0,0,0,0,0,0
CARDE0330,CAR,2007,13,4,0,4,2.0,11,0,0,0,1,0
SEADE0326,SEA,2007,13,2,0,2,0.0,0,0,0,0,0,0
WASDE0520,WAS,2007,13,3,2,5,0.0,0,0,0,0,1,1
TAMDE0363,TAM,2007,13,1,2,3,0.0,0,0,0,0,0,0
SFODE0375,SFO,2007,13,3,0,3,0.0,0,0,0,0,0,0
WASDE0466,NOR,2007,13,1,0,1,1.0,8,0,0,0,0,0
MIADE0587,MIA,2007,13,5,0,5,2.0,9,0,0,0,0,1
NYJDE0190,NYJ,2007,13,1,0,1,0.0,0,0,0,0,0,0
ARIDE0365,MIA,2007,13,1,0,1,0.0,0,0,0,0,0,0
OAKDE0352,DAL,2007,13,3,1,4,2.0,15,0,0,0,0,0
NWEDE0631,WAS,2007,13,3,1,4,0.0,0,0,0,0,0,0
DETDE0635,TEN,2007,13,4,1,5,0.0,0,0,0,0,1,1
JACDE0481,GNB,2007,13,2,1,3,0.0,0,0,0,0,0,0
NWEDE0459,NWE,2007,13,0,2,2,0.0,0,0,0,0,0,0
NORDE0432,CHI,2007,13,4,0,4,0.0,0,0,0,0,0,0
BUFDE0476,BUF,2007,13,4,3,7,0.0,0,0,0,0,0,0
CINDE0235,DEN,2007,13,1,0,1,0.0,0,0,0,0,0,0
PITDE0503,PIT,2007,13,2,0,2,0.0,0,0,0,0,0,1
DETDE0493,DET,2007,13,1,0,1,0.0,0,0,0,0,0,0
ATLDE0531,NYG,2007,13,3,0,3,1.0,14,0,0,0,0,0
DENDE0431,NWE,2007,13,1,3,4,0.0,0,0,0,0,0,0
HOUDE0404,HOU,2007,13,0,1,1,0.0,0,0,0,0,0,0
NORDE0380,NOR,2007,13,6,0,6,0.0,0,0,0,0,0,0
ARIDE0202,ARI,2007,13,1,0,1,0.0,0,0,0,0,0,0
NWEDE0458,OAK,2007,13,4,0,4,0.0,0,0,0,0,0,0
BUFDE0474,BUF,2007,13,5,0,5,1.0,5,0,0,0,0,0
ARIDE0201,ARI,2007,13,2,0,2,0.0,0,0,0,0,0,0
SFODE0419,WAS,2007,13,2,0,2,0.0,0,0,0,0,0,0
CHIDE0694,CAR,2007,13,1,0,1,0.0,0,0,0,0,0,0
HOUDE0458,CHI,2007,13,4,1,5,0.0,0,0,0,0,2,0
CLEDE0693,PHI,2007,13,5,1,6,0.0,0,0,0,0,0,0
NYGDE0320,NYG,2007,13,5,0,5,1.0,11,0,0,0,0,0
DALDE0626,DAL,2007,14,2,2,4,0.0,0,0,0,0,0,0
CARCB0739,IND,2007,14,2,0,2,0.0,0,0,0,0,0,0
DETDE0681,CHI,2007,14,3,0,3,0.0,0,0,0,0,0,0
NORDE0381,JAC,2007,14,1,2,3,0.0,0,0,0,0,0,0
SDGDE0500,HOU,2007,14,0,1,1,0.0,0,0,0,0,0,0
NYGDE0672,NYG,2007,14,2,1,3,0.0,0,0,0,0,1,0
CINDE0407,CIN,2007,14,1,0,1,0.0,0,0,0,0,0,0
NWEDE0487,STL,2007,14,1,1,2,1.0,11,0,0,0,0,0
GNBDE0388,GNB,2007,14,2,1,3,0.0,0,0,0,0,0,0
CHIDE0581,ATL,2007,14,1,0,1,0.0,0,0,0,0,0,0
HOUDE0632,ARI,2007,14,2,1,3,0.0,0,0,0,0,0,0
MINDE0605,KAN,2007,14,5,0,5,0.0,0,0,0,0,0,0
SDGDE0594,SDG,2007,14,4,3,7,0.0,0,0,0,0,0,0
MINDE0355,MIN,2007,14,1,0,1,1.0,5,0,0,0,1,0
INDDE0450,DET,2007,14,1,1,2,0.0,0,0,0,0,0,0
DETDE0493,DET,2007,14,2,1,3,1.0,9,0,0,0,1,0
KANDE0487,CLE,2007,14,3,1,4,0.0,0,0,0,0,0,0
MINDE0346,MIN,2007,14,1,0,1,0.0,0,0,0,0,0,0
CINDE0462,CIN,2007,14,3,0,3,0.0,0,0,0,0,0,0
DENDE0510,SDG,2007,14,4,0,4,0.0,0,0,0,0,0,0
SEADE0437,BUF,2007,14,2,0,2,1.0,0,0,0,0,0,0
NWEDE0492,NWE,2007,14,2,1,3,0.5,5,0,0,0,0,0
CLEDE0574,MIA,2007,14,1,1,2,0.0,0,0,0,0,0,0
WASDE0573,STL,2007,14,0,2,2,0.0,0,0,0,0,0,0
CHIDE0494,TAM,2007,14,3,1,4,0.5,4,0,0,0,0,0
HOUDE0379,HOU,2007,14,2,0,2,1.0,6,0,0,0,0,0
STLDE0416,BUF,2007,14,1,1,2,0.0,0,0,0,0,0,0
GNBDE0357,GNB,2007,14,0,3,3,0.0,0,0,0,0,0,0
TAMDE0511,DEN,2007,14,1,0,1,0.0,0,0,0,0,0,0
SDGDE0472,SDG,2007,14,1,0,1,0.0,0,0,0,0,0,0
NORDE0463,IND,2007,14,2,1,3,1.0,0,0,0,0,1,0
MINDE0601,MIN,2007,14,3,2,5,0.0,0,0,0,0,0,0
CLEDE0617,MIN,2007,14,0,1,1,0.0,0,0,0,0,0,0
OAKDE0593,GNB,2007,14,1,0,1,0.0,0,0,0,0,0,0
STLDE0428,STL,2007,14,2,2,4,0.0,0,0,0,0,0,0
TENDE0742,CLE,2007,14,3,1,4,1.0,3,0,0,0,1,0
BUFDE0623,HOU,2007,14,4,2,6,1.0,13,0,0,0,0,0
ATLDE0298,ATL,2007,14,2,0,2,0.0,0,0,0,0,0,0
BUFDE0555,CHI,2007,14,2,2,4,0.0,0,0,0,0,0,0
DENDE0506,JAC,2007,14,1,0,1,0.0,0,0,0,0,0,0
CARDE0329,CAR,2007,14,1,0,1,0.0,0,0,0,0,0,0
MIADE0420,MIA,2007,14,3,1,4,0.0,0,0,0,0,0,0
WASDE0643,WAS,2007,14,0,1,1,0.0,0,0,0,0,0,0
ATLDE0531,NYG,2007,14,4,0,4,1.0,6,0,0,0,0,0
INDDE0376,OAK,2007,14,2,0,2,0.0,0,0,0,0,0,0
NWEDE0536,NYJ,2007,14,0,1,1,0.0,0,0,0,0,0,0
TENDE0573,SFO,2007,14,1,1,2,0.0,0,0,0,0,0,0
JACDE0419,JAC,2007,14,1,0,1,0.0,0,0,0,0,0,0
CLEDE0571,NYJ,2007,14,1,1,2,0.0,0,0,0,0,0,0
DENDE0336,DEN,2007,14,0,1,1,0.0,0,0,0,0,0,0
GNBDE0342,GNB,2007,14,1,0,1,0.0,0,0,0,0,0,0
NWEDE0631,WAS,2007,14,2,3,5,0.5,4,0,0,0,0,0
OAKDE0526,NWE,2007,14,0,5,5,0.0,0,0,0,0,0,0
STLDE0545,STL,2007,14,4,0,4,0.0,0,0,0,0,0,0
CLEDE0523,CLE,2007,14,6,1,7,0.0,0,0,0,0,0,0
PITDE0385,PIT,2007,14,2,1,3,0.0,0,0,0,0,0,0
DETDE0435,DET,2007,14,1,0,1,1.0,0,0,0,0,1,0
MIADE0587,MIA,2007,14,3,2,5,0.0,0,0,0,0,1,0
WASDE0520,WAS,2007,14,1,1,2,0.0,0,0,0,0,0,0
TAMDE0363,TAM,2007,14,3,0,3,0.0,0,0,0,0,0,0
SFODE0375,SFO,2007,14,1,0,1,0.0,0,0,0,0,0,0
HOUDE0348,HOU,2007,14,0,1,1,0.5,3,0,0,0,0,0
OAKDE0352,DAL,2007,14,3,0,3,1.0,10,0,0,0,1,1
CARDE0330,CAR,2007,14,0,2,2,0.0,0,0,0,0,0,0
SEADE0326,SEA,2007,14,6,1,7,3.0,21,0,0,0,0,0
ARIDE0365,MIA,2007,14,4,1,5,0.0,0,0,0,0,0,0
DETDE0635,TEN,2007,14,7,1,8,3.0,27,0,0,0,0,0
BUFDE0474,BUF,2007,14,3,0,3,1.0,7,0,0,0,1,1
CINDE0235,DEN,2007,14,1,1,2,1.0,0,0,0,0,1,1
JACDE0481,GNB,2007,14,3,2,5,0.0,0,0,0,0,0,0
DALDE0535,NYJ,2007,14,4,2,6,0.0,0,0,0,0,0,0
NWEDE0459,NWE,2007,14,0,1,1,0.5,5,0,0,0,0,0
TAMDE0475,TAM,2007,14,3,2,5,2.5,20,0,0,0,2,1
PITDE0503,PIT,2007,14,2,2,4,0.0,0,0,0,0,0,0
DENDE0431,NWE,2007,14,2,2,4,0.0,0,0,0,0,0,0
DETDE0446,DET,2007,14,1,1,2,0.0,0,0,0,0,0,0
GNBDE0431,SEA,2007,14,1,0,1,0.0,0,0,0,0,0,0
NORDE0432,CHI,2007,14,5,2,7,1.0,10,0,0,0,1,1
BUFDE0476,BUF,2007,14,2,1,3,1.0,7,0,0,0,0,0
ARIDE0201,ARI,2007,14,2,1,3,0.0,0,0,0,0,0,0
ARIDE0202,ARI,2007,14,1,0,1,0.0,0,0,0,0,0,0
TAMDE0307,TAM,2007,14,2,0,2,0.0,0,0,0,0,0,0
NWEDE0458,OAK,2007,14,3,1,4,0.0,0,0,0,0,0,0
SFODE0419,WAS,2007,14,1,0,1,0.0,0,0,0,0,0,0
CLEDE0693,PHI,2007,14,1,0,1,0.0,0,0,0,0,1,1
NORDE0380,NOR,2007,14,0,1,1,0.0,0,0,0,0,0,0
CHIDE0694,CAR,2007,14,1,1,2,0.0,0,0,0,0,0,0
HOUDE0458,CHI,2007,14,5,0,5,0.0,0,0,0,0,0,0
NYGDE0320,NYG,2007,14,2,1,3,0.0,0,0,0,0,0,0
DETDE0681,CHI,2007,15,4,1,5,0.0,0,0,0,0,0,1
NORDE0381,JAC,2007,15,1,0,1,1.0,9,0,0,0,0,0
MINDE0605,KAN,2007,15,5,1,6,0.0,0,0,0,0,0,1
CINDE0462,CIN,2007,15,3,3,6,1.0,9,0,0,0,0,0
CARCB0739,IND,2007,15,6,1,7,0.0,0,0,0,0,0,0
NORDE0302,NOR,2007,15,1,0,1,0.0,0,0,0,0,0,0
NYGDE0672,NYG,2007,15,7,1,8,1.0,2,0,0,0,0,0
JACDE0561,MIA,2007,15,1,0,1,0.0,0,0,0,0,0,0
DALDE0626,DAL,2007,15,5,0,5,1.0,9,0,0,0,0,0
DENDE0510,SDG,2007,15,0,0,0,0.0,0,1,18,1,0,1
SEADE0437,BUF,2007,15,0,3,3,0.0,0,0,0,0,0,0
NORDE0429,KAN,2007,15,2,1,3,0.5,6,0,0,0,0,0
INDDE0450,DET,2007,15,1,0,1,0.0,0,0,0,0,0,0
DETDE0493,DET,2007,15,1,1,2,0.0,0,0,0,0,0,0
BUFDE0567,BUF,2007,15,2,1,3,0.0,0,0,0,0,0,0
SDGDE0594,SDG,2007,15,0,2,2,0.0,0,0,0,0,0,0
KANDE0487,CLE,2007,15,4,2,6,0.0,0,0,0,0,0,1
CINDE0309,TEN,2007,15,0,0,0,0.0,0,0,0,0,0,1
MINDE0346,MIN,2007,15,3,0,3,1.0,7,0,0,0,0,0
MIASS0750,OAK,2007,15,1,0,1,1.0,5,0,0,0,0,0
CHIDE0581,ATL,2007,15,2,2,4,1.0,5,0,0,0,0,0
GNBDE0388,GNB,2007,15,1,0,1,0.0,0,0,0,0,0,0
DALDE0570,DAL,2007,15,4,0,4,1.0,6,0,0,0,1,0
GNBDE0357,GNB,2007,15,2,1,3,0.0,0,0,0,0,0,0
WASDE0573,STL,2007,15,3,0,3,0.0,0,0,0,0,0,0
CINDE0412,ATL,2007,15,3,0,3,0.0,0,0,0,0,0,0
NORDE0514,KAN,2007,15,0,2,2,0.0,0,0,0,0,0,0
MINDE0601,MIN,2007,15,0,1,1,0.0,0,0,0,0,0,0
SDGDE0472,SDG,2007,15,4,0,4,0.0,0,0,0,0,0,0
NORDE0463,IND,2007,15,2,5,7,0.0,0,0,0,0,0,0
DALDE0623,BAL,2007,15,1,1,2,1.0,0,0,0,0,0,0
CHIDE0494,TAM,2007,15,3,1,4,1.0,7,0,0,0,1,0
HOUDE0379,HOU,2007,15,1,1,2,0.0,0,0,0,0,0,0
TENDE0742,CLE,2007,15,2,3,5,0.0,0,0,0,0,0,0
BUFDE0623,HOU,2007,15,5,2,7,3.5,14,0,0,0,0,0
ATLDE0298,ATL,2007,15,1,0,1,0.0,0,0,0,0,0,0
CLEDE0574,MIA,2007,15,1,0,1,0.0,0,0,0,0,0,0
STLDE0428,STL,2007,15,4,0,4,0.0,0,0,0,0,0,1
MIADE0420,MIA,2007,15,5,0,5,1.0,5,0,0,0,0,0
WASDE0632,DAL,2007,15,2,0,2,0.0,0,0,0,0,0,0
CLEDE0617,MIN,2007,15,0,1,1,0.0,0,0,0,0,0,0
OAKDE0593,GNB,2007,15,1,0,1,0.0,0,0,0,0,0,0
INDDE0376,OAK,2007,15,0,1,1,0.0,0,0,0,0,0,0
DENDE0431,NWE,2007,15,4,0,4,0.0,0,0,0,0,0,0
JACDE0419,JAC,2007,15,2,0,2,1.0,6,0,0,0,1,0
CLEDE0571,NYJ,2007,15,3,0,3,0.0,0,0,0,0,0,0
DETDE0435,DET,2007,15,3,1,4,0.0,0,0,0,0,0,0
CARDE0330,CAR,2007,15,0,0,0,0.0,0,0,0,0,0,1
TENDE0573,SFO,2007,15,3,1,4,0.0,0,0,0,0,0,0
NWEDE0536,NYJ,2007,15,4,0,4,1.0,6,0,0,0,0,0
CLEDE0523,CLE,2007,15,4,1,5,0.0,0,0,0,0,0,0
DENDE0336,DEN,2007,15,3,1,4,0.0,0,0,0,0,0,0
PHIDE0383,PHI,2007,15,1,0,1,0.0,0,0,0,0,0,0
SEADE0326,SEA,2007,15,6,2,8,0.0,0,0,0,0,0,0
ARIDE0365,MIA,2007,15,1,0,1,0.0,0,0,0,0,0,1
PITDE0312,CLE,2007,15,1,1,2,0.0,0,0,0,0,0,0
WASDE0520,WAS,2007,15,1,1,2,0.0,0,0,0,0,0,1
TAMDE0363,TAM,2007,15,2,0,2,0.0,0,0,0,0,0,1
SFODE0375,SFO,2007,15,1,0,1,0.0,0,0,0,0,0,0
WASDE0466,NOR,2007,15,2,0,2,0.0,0,0,0,0,0,0
MIADE0587,MIA,2007,15,4,0,4,2.0,15,0,0,0,0,1
OAKDE0352,DAL,2007,15,0,1,1,0.0,0,0,0,0,0,0
PITDE0348,PIT,2007,15,4,4,8,0.0,0,0,0,0,0,0
HOUDE0348,HOU,2007,15,2,2,4,1.5,4,0,0,0,0,1
OAKDE0526,NWE,2007,15,1,1,2,0.5,7,0,0,0,0,1
NWEDE0631,WAS,2007,15,4,0,4,2.0,16,0,0,0,1,0
DALDE0535,NYJ,2007,15,1,1,2,0.0,0,0,0,0,0,0
NWEDE0459,NWE,2007,15,0,3,3,1.0,7,0,0,0,0,0
NORDE0432,CHI,2007,15,2,1,3,0.0,0,0,0,0,0,0
BUFDE0476,BUF,2007,15,4,1,5,0.0,0,0,0,0,0,0
JACDE0481,GNB,2007,15,3,0,3,1.0,8,0,0,0,0,0
CINDE0235,DEN,2007,15,2,0,2,0.0,0,0,0,0,0,0
DETDE0446,DET,2007,15,1,0,1,0.0,0,0,0,0,0,0
PITDE0503,PIT,2007,15,1,0,1,0.0,0,0,0,0,0,0
TAMDE0475,TAM,2007,15,1,0,1,0.0,0,0,0,0,1,0
HOUDE0404,HOU,2007,15,7,1,8,0.0,0,0,0,0,0,0
NORDE0380,NOR,2007,15,2,1,3,0.0,0,0,0,0,0,0
ARIDE0202,ARI,2007,15,0,1,1,0.0,0,0,0,0,0,0
NWEDE0458,OAK,2007,15,3,2,5,1.0,6,0,0,0,0,1
BUFDE0474,BUF,2007,15,4,0,4,1.0,7,0,0,0,0,0
DETDE0635,TEN,2007,15,1,0,1,0.0,0,0,0,0,0,0
ARIDE0201,ARI,2007,15,3,0,3,0.0,0,0,0,0,0,0
SFODE0419,WAS,2007,15,0,0,0,0.0,0,0,0,0,0,2
CHIDE0694,CAR,2007,15,2,0,2,0.0,0,0,0,0,0,0
HOUDE0458,CHI,2007,15,1,0,1,0.0,0,0,0,0,0,0
CLEDE0693,PHI,2007,15,1,0,1,0.0,0,0,0,0,0,1
NYGDE0320,NYG,2007,15,4,1,5,0.0,0,0,0,0,0,0
SDGDE0535,SDG,2007,16,2,0,2,1.0,6,0,0,0,0,1
SDGDE0500,HOU,2007,16,0,5,5,0.0,0,0,0,0,0,0
DALDE0626,DAL,2007,16,1,2,3,2.0,12,0,0,0,0,0
DETDE0681,CHI,2007,16,2,1,3,0.0,0,0,0,0,0,1
JACDE0561,MIA,2007,16,2,0,2,0.0,0,0,0,0,0,0
NYGDE0672,NYG,2007,16,1,2,3,0.0,0,0,0,0,0,0
NWEDE0487,STL,2007,16,1,0,1,0.0,0,0,0,0,0,0
GNBDE0388,GNB,2007,16,4,2,6,0.0,0,0,0,0,0,0
CHIDE0581,ATL,2007,16,2,0,2,0.0,0,0,0,0,0,0
NORDE0381,JAC,2007,16,2,0,2,2.0,14,0,0,0,1,0
HOUDE0632,ARI,2007,16,4,0,4,1.0,7,0,0,0,0,0
SDGDE0584,TEN,2007,16,1,1,2,1.0,10,0,0,0,1,0
MINDE0346,MIN,2007,16,5,1,6,0.0,0,0,0,0,0,0
MIASS0750,OAK,2007,16,1,1,2,1.0,9,0,0,0,0,0
KANDE0487,CLE,2007,16,8,0,8,0.0,0,0,0,0,0,0
CINDE0309,TEN,2007,16,2,1,3,1.0,7,0,0,0,1,0
SEADE0437,BUF,2007,16,1,0,1,0.0,0,0,0,0,0,0
MINDE0605,KAN,2007,16,3,0,3,2.0,16,0,0,0,1,0
CINDE0462,CIN,2007,16,0,2,2,0.0,0,0,0,0,0,0
DENDE0510,SDG,2007,16,4,2,6,1.0,7,0,0,0,0,0
CINDE0407,CIN,2007,16,1,0,1,0.0,0,0,0,0,0,0
HOUDE0542,HOU,2007,16,1,0,1,0.0,0,0,0,0,0,0
TAMDE0511,DEN,2007,16,0,2,2,0.5,0,0,0,0,0,0
NORDE0514,KAN,2007,16,2,0,2,0.0,0,0,0,0,0,0
GNBDE0357,GNB,2007,16,4,1,5,0.0,0,0,0,0,0,0
WASDE0573,STL,2007,16,2,0,2,0.0,0,0,0,0,0,0
PHIDE0381,PHI,2007,16,0,1,1,0.0,0,0,0,0,0,0
CARDE0648,CAR,2007,16,1,1,2,0.0,0,0,0,0,0,0
NORDE0463,IND,2007,16,2,0,2,0.0,0,0,0,0,0,2
KANDE0524,NYJ,2007,16,0,1,1,0.0,0,0,0,0,0,0
MINDE0601,MIN,2007,16,4,0,4,0.0,0,0,0,0,0,0
CINDE0412,ATL,2007,16,3,0,3,0.0,0,0,0,0,0,0
CHIDE0494,TAM,2007,16,1,1,2,0.0,0,0,0,0,0,0
MIADE0420,MIA,2007,16,0,1,1,0.0,0,0,0,0,0,0
WASDE0643,WAS,2007,16,1,0,1,0.0,0,0,0,0,0,0
STLDE0428,STL,2007,16,3,0,3,0.0,0,0,0,0,0,0
BUFDE0623,HOU,2007,16,2,0,2,1.0,2,0,0,0,0,0
OAKDE0527,NYG,2007,16,1,0,1,0.0,0,0,0,0,0,0
OAKDE0593,GNB,2007,16,1,0,1,0.0,0,0,0,0,0,0
HOUDE0379,HOU,2007,16,4,1,5,0.0,0,0,0,0,0,2
STLDE0416,BUF,2007,16,1,0,1,0.0,0,0,0,0,0,0
CLEDE0617,MIN,2007,16,2,0,2,0.0,0,0,0,0,0,0
NORDE0429,KAN,2007,16,4,1,5,0.0,0,0,0,0,0,0
INDDE0450,DET,2007,16,4,0,4,1.0,5,0,0,0,0,0
TENDE0573,SFO,2007,16,0,1,1,0.0,0,0,0,0,0,2
JACDE0419,JAC,2007,16,0,1,1,0.0,0,0,0,0,0,0
CLEDE0571,NYJ,2007,16,1,0,1,1.0,5,0,0,0,0,0
DETDE0435,DET,2007,16,1,0,1,0.0,0,0,0,0,0,0
DENDE0336,DEN,2007,16,0,1,1,0.0,0,0,0,0,0,0
GNBDE0342,GNB,2007,16,1,0,1,0.0,0,0,0,0,0,0
STLDE0545,STL,2007,16,2,0,2,0.0,0,0,0,0,0,0
SDGDE0456,KAN,2007,16,2,1,3,0.0,0,0,0,0,0,0
CLEDE0523,CLE,2007,16,1,2,3,0.0,0,0,0,0,0,0
CARDE0330,CAR,2007,16,1,1,2,0.0,0,0,0,0,0,0
SEADE0326,SEA,2007,16,2,0,2,1.0,8,0,0,0,2,0
WASDE0466,NOR,2007,16,1,0,1,1.0,6,0,0,0,0,0
PITDE0312,CLE,2007,16,3,3,6,0.0,0,0,0,0,0,0
WASDE0520,WAS,2007,16,0,1,1,0.0,0,0,0,0,0,0
TAMDE0363,TAM,2007,16,1,1,2,0.0,0,0,0,0,0,0
MIADE0587,MIA,2007,16,6,1,7,1.0,6,0,0,0,0,0
PITDE0348,PIT,2007,16,2,0,2,0.0,0,0,0,0,0,0
TAMDE0305,TAM,2007,16,1,0,1,0.0,0,0,0,0,0,0
ARIDE0365,MIA,2007,16,4,1,5,0.0,0,0,0,0,0,0
OAKDE0352,DAL,2007,16,2,0,2,1.0,7,0,0,0,0,0
OAKDE0526,NWE,2007,16,2,1,3,1.0,8,0,0,0,0,0
NWEDE0631,WAS,2007,16,2,0,2,0.0,0,0,0,0,0,0
GNBDE0431,SEA,2007,16,0,2,2,0.0,0,0,0,0,0,0
TAMDE0475,TAM,2007,16,0,1,1,0.0,0,0,0,0,0,0
CINDE0235,DEN,2007,16,2,0,2,1.0,3,0,0,0,0,0
JACDE0481,GNB,2007,16,2,0,2,0.0,0,0,0,0,0,0
DETDE0446,DET,2007,16,2,0,2,0.0,0,0,0,0,0,0
DENDE0431,NWE,2007,16,1,2,3,1.5,13,0,0,0,0,0
ATLDE0531,NYG,2007,16,4,2,6,1.0,10,0,0,0,1,0
BUFDE0567,BUF,2007,16,3,2,5,0.0,0,0,0,0,0,0
INDDE0376,OAK,2007,16,1,0,1,0.0,0,0,0,0,0,0
DALDE0535,NYJ,2007,16,3,6,9,0.0,0,0,0,0,0,0
NWEDE0459,NWE,2007,16,2,0,2,1.0,6,0,0,0,0,0
ARIDE0201,ARI,2007,16,2,0,2,0.0,0,0,0,0,0,0
NWEDE0458,OAK,2007,16,1,0,1,1.0,8,0,0,0,0,0
BUFDE0474,BUF,2007,16,5,0,5,1.0,10,0,0,0,1,0
DETDE0635,TEN,2007,16,8,3,11,3.0,9,0,0,0,1,0
CLEDE0693,PHI,2007,16,1,1,2,0.0,0,0,0,0,0,0
HOUDE0458,CHI,2007,16,4,0,4,0.0,0,0,0,0,0,0
NORDE0432,CHI,2007,16,5,0,5,1.0,4,1,7,0,0,1
HOUDE0404,HOU,2007,16,3,0,3,0.0,0,0,0,0,0,0
NORDE0380,NOR,2007,16,6,0,6,1.0,0,0,0,0,0,0
SFODE0375,SFO,2007,16,2,0,2,0.0,0,0,0,0,0,1
SDGDE0500,HOU,2007,17,2,1,3,0.0,0,0,0,0,0,0
SDGDE0535,SDG,2007,17,3,0,3,0.0,0,0,0,0,0,0
DALDE0626,DAL,2007,17,5,1,6,1.0,6,0,0,0,2,0
NORDE0302,NOR,2007,17,2,0,2,0.0,0,0,0,0,0,0
CARCB0739,IND,2007,17,5,1,6,0.0,0,0,0,0,0,0
JACDE0561,MIA,2007,17,2,2,4,0.0,0,0,0,0,0,0
NYGDE0672,NYG,2007,17,2,3,5,0.0,0,0,0,0,0,0
CINDE0407,CIN,2007,17,1,0,1,1.0,8,0,0,0,0,0
NWEDE0487,STL,2007,17,1,1,2,0.0,0,0,0,0,0,0
GNBDE0388,GNB,2007,17,2,1,3,0.0,0,0,0,0,0,0
CHIDE0581,ATL,2007,17,3,0,3,0.0,0,0,0,0,0,0
DETDE0681,CHI,2007,17,0,1,1,0.0,0,0,0,0,0,0
NORDE0381,JAC,2007,17,2,0,2,0.0,0,0,0,0,0,0
CINDE0309,TEN,2007,17,2,0,2,2.0,15,0,0,0,0,0
SDGDE0584,TEN,2007,17,0,1,1,0.0,0,0,0,0,0,1
MINDE0346,MIN,2007,17,7,1,8,0.0,0,0,0,0,0,0
KANDE0487,CLE,2007,17,7,0,7,0.0,0,0,0,0,0,0
SEADE0437,BUF,2007,17,0,1,1,0.0,0,0,0,0,0,0
DENDE0510,SDG,2007,17,0,1,1,0.0,0,0,0,0,0,0
HOUDE0632,ARI,2007,17,3,0,3,1.0,8,0,0,0,0,0
MINDE0605,KAN,2007,17,2,1,3,2.0,12,0,0,0,0,0
CINDE0462,CIN,2007,17,1,0,1,0.0,0,0,0,0,0,0
ARIDE0200,ARI,2007,17,1,0,1,0.0,0,0,0,0,0,0
ATLDE0339,CLE,2007,17,1,0,1,0.0,0,0,0,0,0,0
HOUDE0542,HOU,2007,17,1,0,1,0.0,0,0,0,0,0,0
PHIDE0381,PHI,2007,17,1,0,1,0.0,0,0,0,0,0,0
NORDE0514,KAN,2007,17,2,0,2,0.0,0,0,0,0,0,0
DALDE0570,DAL,2007,17,2,2,4,0.0,0,0,0,0,0,0
GNBDE0357,GNB,2007,17,2,0,2,0.0,0,0,0,0,0,0
