# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
BALNT0108,CAR,2006,7,2,0,2,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,7,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,7,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,8,0,1,1,0.0,0,0,0,0,0,1
NORNT0031,PHI,2006,8,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,8,4,0,4,0.0,0,0,0,0,0,1
PITNT0180,PIT,2006,8,2,0,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,9,3,2,5,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,9,1,1,2,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,10,3,2,5,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,10,2,0,2,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,10,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,10,1,5,6,0.0,0,0,0,0,0,1
WASNT0089,NYG,2006,11,4,0,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,11,3,2,5,0.0,0,0,0,0,1,0
WASNT0089,NYG,2006,12,2,2,4,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,12,2,2,4,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,12,1,1,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,12,1,3,4,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,13,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,13,1,1,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,13,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,14,3,1,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,14,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,15,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,15,2,1,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2006,16,1,1,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2006,16,1,0,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2006,16,0,1,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,16,3,1,4,0.0,0,0,0,0,0,0
BALNT0083,SDG,2006,17,2,0,2,0.0,0,0,0,0,0,1
WASNT0089,NYG,2006,17,1,1,2,0.0,0,0,0,0,0,0
NORNT0031,PHI,2006,17,1,1,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2006,17,3,1,4,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,1,0,1,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,1,0,1,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,1,3,0,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,1,2,0,2,0.0,0,0,0,0,0,1
PITNT0180,PIT,2007,1,1,1,2,0.5,3,0,0,0,0,0
WASNT0089,NYG,2007,2,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,2,1,0,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,2,2,0,2,0.0,0,1,-2,0,0,1
BALNT0108,CAR,2007,2,3,0,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,2,1,2,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,3,2,0,2,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,3,1,1,2,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,3,4,0,4,2.0,12,0,0,0,0,0
HOUNT0083,DET,2007,3,2,0,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,3,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,3,2,1,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,4,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,4,2,0,2,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,4,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,4,4,1,5,0.0,0,0,0,0,0,2
PITNT0180,PIT,2007,4,1,0,1,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,5,1,0,1,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,5,2,0,2,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,5,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,5,0,1,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2007,5,0,1,1,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,6,2,1,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,6,1,1,2,0.0,0,0,0,0,0,1
NORNT0031,PHI,2007,6,1,1,2,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,6,3,0,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,7,0,1,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,7,0,1,1,0.0,0,0,0,0,0,0
PITNT0180,PIT,2007,7,1,0,1,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,7,0,3,3,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,8,2,1,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,8,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,8,2,1,3,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,8,4,1,5,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,8,0,1,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,9,3,0,3,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,9,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,9,2,0,2,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,9,1,2,3,0.0,0,0,0,0,0,0
WASNT0089,NYG,2007,10,4,0,4,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,10,2,2,4,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,10,1,0,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,10,4,0,4,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,10,1,0,1,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,11,1,0,1,0.0,0,0,0,0,0,0
NORNT0031,PHI,2007,11,1,0,1,0.0,0,0,0,0,0,0
HOUNT0083,DET,2007,11,0,1,1,0.0,0,0,0,0,0,0
BALNT0108,CAR,2007,11,3,0,3,0.0,0,0,0,0,0,0
PITNT0213,PIT,2007,11,2,0,2,0.0,0,0,0,0,0,0
BALNT0083,SDG,2007,12,1,0,1,0.0,0,0,0,0,0,1
WASNT0089,NYG,2007,12,3,1,4,0.0,0,0,0,0,0,0
