# Tackles,Sacks,Interceptions,Misc
# PID,TID,Season,Week,Solo,Ast,Tot,Sacks,Yds,Int,Yds,TD,FrcdFum,PassDef
INDDT0211,TAM,2001,3,1,2,3,0.0,0,0,0,0,0,0
ATLDT0274,OAK,2001,3,1,4,5,1.5,8,0,0,0,0,1
WASDT0125,MIA,2001,3,1,0,1,0.0,0,0,0,0,0,0
TAMDT0365,MIN,2001,3,2,0,2,0.0,0,0,0,0,0,0
TENDT0253,PHI,2001,3,7,0,7,0.0,0,0,0,0,0,0
WASDT0124,DAL,2001,3,1,0,1,0.0,0,0,0,0,0,0
MIADT0130,CAR,2001,3,4,0,4,0.0,0,0,0,0,0,0
DENDT0551,SDG,2001,3,2,0,2,0.0,0,0,0,0,0,0
HOUDT0094,JAC,2001,3,2,1,3,0.0,0,0,0,0,0,0
ARIDT0159,ARI,2001,3,3,1,4,0.0,0,0,0,0,0,0
MINDT0425,BUF,2001,3,6,3,9,0.5,3,0,0,0,0,0
DETDT0336,OAK,2001,3,3,0,3,0.0,0,0,0,0,0,0
BALDT0097,NWE,2001,3,2,1,3,1.0,6,0,0,0,0,0
JACDT0128,KAN,2001,3,2,1,3,0.0,0,0,0,0,0,0
CINDT0426,DAL,2001,3,3,2,5,1.0,7,0,0,0,0,0
WASDT0283,NYG,2001,3,1,3,4,0.0,0,0,0,0,0,0
STLDT0515,MIN,2001,3,1,2,3,0.0,0,0,0,0,0,0
HOUDT0251,STL,2001,3,1,0,1,0.0,0,0,0,0,0,0
STLLB0208,CIN,2001,3,3,0,3,1.0,13,0,0,0,0,0
NWEDT0255,CLE,2001,3,1,0,1,0.0,0,0,0,0,0,0
CARDT0472,BUF,2001,3,0,2,2,0.0,0,0,0,0,0,0
DENDT0218,ARI,2001,3,0,1,1,0.0,0,0,0,0,0,0
TAMDT0150,MIA,2001,3,1,0,1,0.0,0,0,0,0,0,0
MINDT0039,MIN,2001,3,2,0,2,1.0,1,0,0,0,0,1
KANDT0262,NYJ,2001,3,2,0,2,1.0,8,0,0,0,0,0
JACDT0293,JAC,2001,3,2,1,3,0.0,0,0,0,0,0,0
BUFDT0034,BUF,2001,3,2,1,3,0.0,0,0,0,0,0,0
DENDT0047,DEN,2001,3,1,0,1,0.0,0,0,0,0,0,0
NORDT0329,PIT,2001,3,1,0,1,0.0,0,0,0,0,0,0
CARDT0325,PHI,2001,3,1,0,1,0.0,0,0,0,0,0,0
DALDT0172,SDG,2001,3,2,0,2,0.0,0,0,0,0,0,0
INDDT0195,IND,2001,3,1,2,3,0.0,0,0,0,0,0,0
SEADT0193,SEA,2001,3,1,0,1,0.0,0,0,0,0,0,0
NORDT0293,STL,2001,3,2,0,2,0.0,0,0,0,0,0,0
CLEDT0047,CLE,2001,3,0,0,0,0.0,0,0,0,0,0,1
CINDT0215,CIN,2001,3,1,2,3,0.0,0,0,0,0,0,0
MIADT0142,MIA,2001,3,1,1,2,0.0,0,0,0,0,0,0
GNBDT0138,GNB,2001,3,1,0,1,0.0,0,0,0,0,0,0
OAKDT0172,SDG,2001,3,1,1,2,0.0,0,0,0,0,0,0
MIADT0233,WAS,2001,3,0,1,1,0.5,1,0,0,0,0,0
CARDT0220,CAR,2001,3,2,0,2,0.0,0,0,0,0,0,0
INDDT0050,IND,2001,3,1,0,1,0.0,0,0,0,0,0,0
PHIDT0125,GNB,2001,3,1,0,1,0.0,0,0,0,0,0,1
DENDT0354,BAL,2001,3,1,0,1,0.0,0,0,0,0,0,0
HOUDT0227,STL,2001,3,3,1,4,0.0,0,0,0,0,0,0
OAKDT0118,SFO,2001,3,0,2,2,0.0,0,0,0,0,0,0
ATLDT0032,ATL,2001,3,1,0,1,1.0,12,0,0,0,0,0
OAKDT0111,CAR,2001,3,4,0,4,0.0,0,0,0,0,0,0
BALDT0051,BAL,2001,3,0,1,1,0.5,2,0,0,0,0,1
NYJDT0155,DEN,2001,3,1,0,1,0.0,0,1,17,0,0,1
NYGDT0118,NYG,2001,3,2,3,5,0.5,5,0,0,0,0,1
NYJDT0091,BAL,2001,3,1,0,1,0.0,0,0,0,0,0,0
GNBDT0057,GNB,2001,3,3,0,3,0.0,0,0,0,0,0,0
CINDT0125,CIN,2001,3,2,0,2,0.0,0,0,0,0,0,0
OAKDT0337,TAM,2001,3,1,2,3,0.0,0,0,0,0,0,0
CARDT0367,PHI,2001,3,2,0,2,0.0,0,0,0,0,0,0
NYJDT0015,NYJ,2001,3,2,2,4,0.0,0,0,0,0,0,0
DALCB0218,WAS,2001,3,2,0,2,0.0,0,0,0,0,0,0
NYJDT0402,DEN,2001,3,3,1,4,0.0,0,0,0,0,0,1
SEADT0192,NWE,2001,3,1,2,3,0.0,0,0,0,0,0,0
OAKDT0238,ATL,2001,3,2,1,3,0.0,0,0,0,0,0,0
CHIDT0084,IND,2001,3,2,0,2,0.0,0,0,0,0,0,0
MINDT0153,NYJ,2001,3,2,1,3,0.0,0,0,0,0,0,0
STLDT0389,NOR,2001,3,2,1,3,1.0,1,0,0,0,0,0
