STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_FG_Pct,K_Lng,K_XPM,K_XPA,K_XP_Pct,K_Pts
ATLKK002,DEN,2004,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100.0,4
NORKK002,CAR,2004,8,0,0,0,0,1,1,0,0,0,0,1,1,100.0,30,2,2,100.0,5
INDKK003,BAL,2004,8,0,0,0,0,0,0,1,1,0,0,1,1,100.0,44,1,1,100.0,4
TENKK001,TEN,2004,8,0,0,1,1,0,0,1,1,0,0,2,2,100.0,45,3,3,100.0,9
NYGKK004,NYG,2004,8,0,0,0,0,1,1,0,0,1,1,2,2,100.0,50,4,4,100.0,10
CHIKK003,NYJ,2004,8,0,0,0,0,0,0,2,2,0,0,2,2,100.0,49,5,5,100.0,11
ATLKK001,SFO,2004,8,0,0,0,0,0,0,1,1,1,2,2,3,66.7,51,1,1,100.0,7
DALKK003,IND,2004,8,0,0,0,0,0,0,0,0,0,1,0,1,0.0,N/A,5,5,100.0,5
DETKK001,PHI,2004,8,0,0,1,1,0,0,2,2,0,0,3,3,100.0,43,0,0,N/A,9
BALKK002,BAL,2004,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
MINKK002,GNB,2004,8,0,0,0,0,2,2,0,0,0,0,2,2,100.0,39,2,2,100.0,8
INDKK002,NWE,2004,8,0,0,1,1,0,0,1,1,0,0,2,2,100.0,43,2,2,100.0,8
ATLKK004,MIN,2004,8,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,1,1,100.0,1
TAMKK001,BUF,2004,9,0,0,1,1,1,1,0,0,0,0,2,2,100.0,30,2,2,100.0,8
MIAKK002,MIA,2004,9,0,0,2,2,1,1,0,0,0,0,3,3,100.0,30,0,1,0.0,9
MINKK001,CHI,2004,9,0,0,2,2,0,0,0,0,0,0,2,2,100.0,22,2,2,100.0,8
HOUKK002,ARI,2004,9,0,0,1,1,0,0,0,0,0,0,1,1,100.0,29,3,3,100.0,6
SDGKK001,HOU,2004,9,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,1,1,100.0,1
OAKKK001,OAK,2004,9,1,1,1,1,0,0,0,0,0,0,2,2,100.0,26,3,3,100.0,9
NORKK004,CIN,2004,9,0,0,0,0,2,2,2,2,0,0,4,4,100.0,47,2,2,100.0,14
WASKK004,DAL,2004,9,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,0,0,N/A,3
NYGKK001,KAN,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,4,4,100.0,7
WASKK006,WAS,2004,9,0,0,1,1,0,0,0,0,0,1,1,2,50.0,24,2,2,100.0,5
MIAKK001,SDG,2004,9,0,0,1,1,0,0,1,1,0,0,2,2,100.0,40,5,5,100.0,11
BALKK003,MIN,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SFOKK001,PIT,2004,9,0,0,0,0,1,2,1,1,0,0,2,3,66.7,42,3,3,100.0,9
NYGKK003,SEA,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,6,6,100.0,6
NORKK003,TAM,2004,9,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,4,5,80.0,4
DETKK001,PHI,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,0,0,N/A,3
DETKK002,DET,2004,9,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,1,1,100.0,4
ATLKK002,DEN,2004,9,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,4,4,100.0,7
NORKK002,CAR,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100.0,38,3,3,100.0,6
INDKK003,BAL,2004,9,0,0,0,0,2,2,2,2,0,0,4,4,100.0,44,1,1,100.0,13
NYGKK002,NOR,2004,9,0,0,0,0,1,1,0,1,0,0,1,2,50.0,37,2,2,100.0,5
NYGKK004,NYG,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
CHIKK003,NYJ,2004,9,0,0,0,0,0,1,1,1,0,0,1,2,50.0,41,2,2,100.0,5
ATLKK001,SFO,2004,9,0,0,1,1,1,1,0,0,0,0,2,2,100.0,30,3,3,100.0,9
BALKK002,BAL,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK003,IND,2004,9,0,0,0,0,1,1,0,0,0,0,1,1,100.0,35,4,4,100.0,7
SFOKK003,CLE,2004,9,0,0,1,1,0,0,0,0,1,1,2,2,100.0,50,1,1,100.0,7
INDKK002,NWE,2004,9,0,0,0,0,2,2,2,2,0,0,4,4,100.0,45,4,4,100.0,16
STLKK001,STL,2004,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
ATLKK004,MIN,2004,9,0,0,1,1,0,0,1,1,0,0,2,2,100.0,42,2,2,100.0,8
TAMKK001,BUF,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
ARIKK001,ATL,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,3,3,100.0,6
MINKK001,CHI,2004,10,0,0,1,1,0,1,0,0,0,0,1,2,50.0,29,2,2,100.0,5
HOUKK002,ARI,2004,10,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,2,2,100.0,5
SDGKK001,HOU,2004,10,0,0,0,0,0,0,0,0,0,1,0,1,0.0,N/A,2,2,100.0,2
INDKK001,MIN,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK004,CIN,2004,10,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,2,2,100.0,5
WASKK004,DAL,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
NYGKK001,KAN,2004,10,0,0,1,1,0,0,1,1,0,0,2,2,100.0,44,2,2,100.0,8
WASKK006,WAS,2004,10,0,0,0,0,1,1,0,1,0,0,1,2,50.0,33,1,1,100.0,4
JACKK001,JAC,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,2,2,100.0,5
NYGKK003,SEA,2004,10,0,0,1,1,1,1,2,2,0,0,4,4,100.0,45,0,0,N/A,12
SFOKK001,PIT,2004,10,0,0,1,2,0,0,0,0,0,0,1,2,50.0,20,3,3,100.0,6
NORKK003,TAM,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
DETKK001,PHI,2004,10,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100.0,7
NORKK002,CAR,2004,10,0,0,1,1,1,1,0,0,0,0,2,2,100.0,37,0,0,N/A,6
DETKK002,DET,2004,10,0,0,1,1,0,1,0,0,0,0,1,2,50.0,21,2,2,100.0,5
INDKK003,BAL,2004,10,0,0,1,1,0,0,1,1,0,0,2,2,100.0,42,2,2,100.0,8
NYGKK004,NYG,2004,10,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,2,2,100.0,2
TENKK001,TEN,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,2,2,100.0,5
NYGKK002,NOR,2004,10,0,0,0,0,2,2,0,0,0,0,2,2,100.0,39,3,3,100.0,9
CHIKK003,NYJ,2004,10,0,0,1,1,0,0,0,0,0,0,1,1,100.0,20,2,2,100.0,5
ATLKK001,SFO,2004,10,0,0,1,1,0,0,1,1,0,0,2,2,100.0,46,3,3,100.0,9
SFOKK003,CLE,2004,10,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,1,1,100.0,4
DALKK003,IND,2004,10,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,7,7,100.0,7
MINKK002,GNB,2004,10,0,0,0,0,1,1,1,1,0,0,2,2,100.0,43,4,4,100.0,10
INDKK002,NWE,2004,10,0,0,3,3,1,1,1,1,0,0,5,5,100.0,45,2,2,100.0,17
STLKK001,STL,2004,10,0,0,1,1,1,1,1,1,0,0,3,3,100.0,47,2,2,100.0,11
ATLKK004,MIN,2004,10,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,4,4,100.0,7
MINKK001,CHI,2004,11,0,0,0,0,0,0,0,0,1,1,1,1,100.0,51,1,1,100.0,4
TAMKK001,BUF,2004,11,0,0,1,1,2,2,0,0,0,0,3,3,100.0,35,4,4,100.0,13
ARIKK001,ATL,2004,11,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,2,2,100.0,2
HOUKK002,ARI,2004,11,0,0,1,1,0,0,0,0,0,1,1,2,50.0,28,1,1,100.0,4
OAKKK001,OAK,2004,11,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,2,2,100.0,5
SDGKK001,HOU,2004,11,0,0,0,0,0,0,2,3,0,0,2,3,66.7,46,1,1,100.0,7
INDKK001,MIN,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK004,CIN,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
WASKK002,CAR,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
JACKK001,JAC,2004,11,0,0,0,0,1,1,1,2,0,0,2,3,66.7,48,1,1,100.0,7
NYGKK001,KAN,2004,11,0,0,1,1,0,0,1,1,0,0,2,2,100.0,44,1,1,100.0,7
WASKK006,WAS,2004,11,0,0,1,1,1,1,0,1,0,0,2,3,66.7,35,0,0,N/A,6
MIAKK001,SDG,2004,11,1,1,0,0,0,0,0,1,0,0,1,2,50.0,19,2,3,66.7,5
NYGKK003,SEA,2004,11,0,0,0,0,1,1,0,0,0,0,1,1,100.0,33,3,3,100.0,6
WASKK004,DAL,2004,11,1,1,0,0,0,0,0,1,0,0,1,2,50.0,19,1,1,100.0,4
SFOKK001,PIT,2004,11,0,0,0,0,1,1,0,0,0,0,1,1,100.0,32,2,2,100.0,5
NORKK003,TAM,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
DETKK001,PHI,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100.0,4
DETKK002,DET,2004,11,0,0,0,0,0,0,1,1,0,0,1,1,100.0,48,2,2,100.0,5
ATLKK002,DEN,2004,11,0,0,0,0,1,1,1,1,0,0,2,2,100.0,48,4,4,100.0,10
CHIKK003,NYJ,2004,11,0,0,0,0,0,0,1,2,0,0,1,2,50.0,41,1,1,100.0,4
INDKK003,BAL,2004,11,0,0,0,0,0,0,0,0,1,1,1,1,100.0,50,3,3,100.0,6
NYGKK004,NYG,2004,11,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,1,1,100.0,4
TENKK001,TEN,2004,11,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,1,1,100.0,4
NYGKK002,NOR,2004,11,0,0,1,1,1,1,0,0,0,0,2,2,100.0,36,1,1,100.0,7
ATLKK001,SFO,2004,11,0,0,0,0,0,0,1,1,0,1,1,2,50.0,47,0,0,N/A,3
STLKK001,STL,2004,11,0,0,0,0,0,0,1,1,0,0,1,1,100.0,41,2,2,100.0,5
BALKK002,BAL,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK003,IND,2004,11,0,0,1,1,1,1,0,0,0,0,2,2,100.0,34,5,5,100.0,11
SFOKK003,CLE,2004,11,0,0,0,0,0,1,0,1,0,0,0,2,0.0,N/A,1,1,100.0,1
MINKK002,GNB,2004,11,0,0,1,1,1,1,1,2,0,0,3,4,75.0,46,1,1,100.0,10
INDKK002,NWE,2004,11,0,0,1,1,1,1,0,0,0,0,2,2,100.0,37,3,3,100.0,9
CHIKK001,MIA,2004,11,0,0,0,0,1,2,0,0,0,0,1,2,50.0,39,2,2,100.0,5
ATLKK004,MIN,2004,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
HOUKK002,ARI,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,20,0,0,N/A,3
MINKK001,CHI,2004,12,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,1,1,100.0,1
TAMKK001,BUF,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,25,5,5,100.0,8
OAKKK001,OAK,2004,12,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,1,2,50.0,1
INDKK001,MIN,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK003,TAM,2004,12,0,0,0,1,0,2,0,0,0,0,0,3,0.0,N/A,2,2,100.0,2
SDGKK001,HOU,2004,12,0,0,1,1,0,0,0,1,0,0,1,2,50.0,29,4,4,100.0,7
ARIKK001,ATL,2004,12,0,0,0,0,1,2,0,0,0,0,1,2,50.0,31,3,3,100.0,6
NORKK004,CIN,2004,12,0,0,1,1,2,2,0,0,0,0,3,3,100.0,36,7,7,100.0,16
MIAKK001,SDG,2004,12,0,0,1,2,0,0,1,1,0,1,2,4,50.0,43,4,4,100.0,10
JACKK001,JAC,2004,12,0,0,0,0,2,2,1,1,0,0,3,3,100.0,42,1,1,100.0,10
NYGKK001,KAN,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,28,2,3,66.7,5
NYGKK003,SEA,2004,12,1,1,0,0,0,0,0,0,0,0,1,1,100.0,19,0,0,N/A,3
SFOKK001,PIT,2004,12,0,0,0,0,3,3,0,0,0,0,3,3,100.0,36,1,1,100.0,10
WASKK002,CAR,2004,12,0,0,0,0,0,2,0,0,0,0,0,2,0.0,N/A,3,3,100.0,3
WASKK004,DAL,2004,12,0,0,0,0,0,0,0,0,0,1,0,1,0.0,N/A,3,3,100.0,3
DETKK001,PHI,2004,12,0,0,0,0,0,0,2,2,0,0,2,2,100.0,47,3,3,100.0,9
DALKK003,IND,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,6,83.3,5
DETKK002,DET,2004,12,0,0,1,1,2,2,0,1,0,0,3,4,75.0,34,0,0,N/A,9
ATLKK002,DEN,2004,12,0,0,0,0,1,1,0,1,0,0,1,2,50.0,32,3,3,100.0,6
CHIKK003,NYJ,2004,12,0,0,1,1,0,0,1,1,0,0,2,2,100.0,46,1,1,100.0,7
INDKK003,BAL,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,0,0,N/A,3
NYGKK004,NYG,2004,12,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,0,0,N/A,6
TENKK001,TEN,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
NYGKK002,NOR,2004,12,0,0,0,0,1,2,1,1,0,0,2,3,66.7,48,1,1,100.0,7
ATLKK001,SFO,2004,12,1,1,0,0,0,0,0,0,0,0,1,1,100.0,19,2,2,100.0,5
STLKK001,STL,2004,12,0,0,0,0,1,1,0,1,0,0,1,2,50.0,34,2,2,100.0,5
SFOKK003,CLE,2004,12,0,0,2,2,0,0,0,0,0,0,2,2,100.0,29,6,6,100.0,12
BALKK002,BAL,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
WASKK005,WAS,2004,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
MINKK002,GNB,2004,12,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,6,6,100.0,9
INDKK002,NWE,2004,12,0,0,1,1,0,0,2,2,0,0,3,3,100.0,48,1,1,100.0,10
CHIKK001,MIA,2004,12,0,0,0,1,0,0,0,0,1,1,1,2,50.0,50,3,3,100.0,6
ATLKK004,MIN,2004,12,0,0,1,1,1,1,0,0,0,0,2,2,100.0,33,3,3,100.0,9
MINKK001,CHI,2004,13,0,0,0,0,0,0,0,0,1,2,1,2,50.0,53,3,3,100.0,6
TAMKK001,BUF,2004,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,6,6,100.0,6
ARIKK001,ATL,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
HOUKK002,ARI,2004,13,0,0,0,0,1,1,1,1,0,0,2,2,100.0,42,0,0,N/A,6
OAKKK001,OAK,2004,13,0,0,1,1,1,1,0,0,0,0,2,2,100.0,36,3,3,100.0,9
SDGKK001,HOU,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
INDKK001,MIN,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK004,CIN,2004,13,0,0,1,1,0,0,1,1,0,1,2,3,66.7,41,3,3,100.0,9
WASKK004,DAL,2004,13,0,0,0,0,1,1,2,2,0,0,3,3,100.0,49,4,4,100.0,13
NYGKK001,KAN,2004,13,0,0,2,2,0,0,0,0,0,0,2,2,100.0,28,4,4,100.0,10
TAMKK002,TAM,2004,13,0,0,0,0,1,1,0,0,1,1,2,2,100.0,50,3,3,100.0,9
JACKK001,JAC,2004,13,0,0,2,2,1,2,0,0,0,1,3,5,60.0,36,1,1,100.0,10
MIAKK001,SDG,2004,13,0,0,2,2,0,0,0,0,0,0,2,2,100.0,23,2,2,100.0,8
SFOKK001,PIT,2004,13,0,0,0,0,1,1,0,0,0,0,1,1,100.0,37,2,2,100.0,5
NYGKK003,SEA,2004,13,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,4,4,100.0,7
DETKK001,PHI,2004,13,0,0,2,2,0,0,2,2,0,0,4,4,100.0,47,5,5,100.0,17
DALKK003,IND,2004,13,0,0,1,1,1,1,1,1,0,0,3,3,100.0,47,6,6,100.0,15
NORKK002,CAR,2004,13,0,0,3,3,1,1,1,1,1,1,6,6,100.0,50,2,2,100.0,20
DETKK002,DET,2004,13,0,0,1,1,2,2,1,1,0,0,4,4,100.0,45,2,2,100.0,14
ATLKK002,DEN,2004,13,0,0,0,0,1,1,0,1,0,0,1,2,50.0,31,2,2,100.0,5
INDKK003,BAL,2004,13,0,0,2,2,1,1,1,1,0,0,4,4,100.0,45,2,2,100.0,14
NYGKK004,NYG,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
TENKK001,TEN,2004,13,0,0,0,0,0,0,1,2,0,0,1,2,50.0,45,3,3,100.0,6
NYGKK002,NOR,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
CHIKK003,NYJ,2004,13,0,0,2,2,0,0,1,1,0,0,3,3,100.0,41,2,2,100.0,11
ATLKK001,SFO,2004,13,0,0,0,0,0,0,1,1,1,1,2,2,100.0,51,0,0,N/A,6
WASKK005,WAS,2004,13,0,0,0,0,0,0,1,1,0,0,1,1,100.0,46,4,4,100.0,7
SFOKK003,CLE,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
MINKK002,GNB,2004,13,0,0,0,0,0,0,1,1,0,0,1,1,100.0,40,2,2,100.0,5
CHIKK001,MIA,2004,13,0,0,0,0,0,0,1,1,0,0,1,1,100.0,47,3,3,100.0,6
STLKK001,STL,2004,13,0,0,1,1,0,0,0,0,2,2,3,3,100.0,52,1,1,100.0,10
INDKK002,NWE,2004,13,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,6,6,100.0,6
ATLKK004,MIN,2004,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,2,2,100.0,2
HOUKK002,ARI,2004,14,0,0,1,1,0,1,1,1,0,0,2,3,66.7,44,2,2,100.0,8
MINKK001,CHI,2004,14,0,0,0,0,0,0,1,2,0,0,1,2,50.0,42,0,0,N/A,3
TAMKK001,BUF,2004,14,0,0,2,2,1,1,0,0,0,0,3,3,100.0,37,4,4,100.0,13
OAKKK001,OAK,2004,14,0,0,0,0,0,0,0,0,1,1,1,1,100.0,52,1,1,100.0,4
INDKK001,MIN,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK003,IND,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
SDGKK001,HOU,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
ARIKK001,ATL,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
NORKK004,CIN,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100.0,4
JACKK001,JAC,2004,14,0,0,1,1,1,1,0,0,0,0,2,2,100.0,30,2,2,100.0,8
NYGKK001,KAN,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100.0,7
TAMKK002,TAM,2004,14,0,0,0,0,0,1,1,1,0,0,1,2,50.0,41,3,3,100.0,6
MIAKK001,SDG,2004,14,0,0,0,0,0,0,1,1,0,1,1,2,50.0,40,4,4,100.0,7
NYGKK003,SEA,2004,14,0,0,1,1,1,2,0,0,0,0,2,3,66.7,33,3,3,100.0,9
WASKK004,DAL,2004,14,0,0,0,0,1,1,1,2,0,0,2,3,66.7,41,1,1,100.0,7
SFOKK001,PIT,2004,14,0,0,0,0,1,1,0,0,0,0,1,1,100.0,34,2,2,100.0,5
DETKK001,PHI,2004,14,0,0,0,0,1,1,0,1,0,0,1,2,50.0,38,2,2,100.0,5
DALKK003,IND,2004,14,0,0,0,0,1,1,2,2,0,0,3,3,100.0,44,2,2,100.0,11
NORKK002,CAR,2004,14,0,0,2,2,0,0,0,0,0,0,2,2,100.0,27,2,2,100.0,8
DETKK002,DET,2004,14,0,0,0,0,2,2,0,0,0,0,2,2,100.0,36,1,1,100.0,7
ATLKK002,DEN,2004,14,0,0,1,1,0,0,0,0,1,1,2,2,100.0,50,2,2,100.0,8
INDKK003,BAL,2004,14,0,0,1,1,0,0,2,2,0,0,3,3,100.0,46,4,4,100.0,13
NYGKK004,NYG,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
TENKK001,TEN,2004,14,0,0,1,1,0,0,0,0,0,1,1,2,50.0,27,5,5,100.0,8
NYGKK002,NOR,2004,14,0,0,0,0,1,1,1,1,0,0,2,2,100.0,44,3,3,100.0,9
CHIKK003,NYJ,2004,14,0,0,0,0,0,0,2,2,0,0,2,2,100.0,43,0,0,N/A,6
ATLKK001,SFO,2004,14,0,0,0,0,1,1,0,0,0,0,1,1,100.0,31,4,4,100.0,7
WASKK005,WAS,2004,14,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,2,2,100.0,2
SFOKK003,CLE,2004,14,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,1,1,100.0,1
MINKK002,GNB,2004,14,0,0,2,2,1,1,0,0,0,0,3,3,100.0,36,1,1,100.0,10
CHIKK001,MIA,2004,14,0,0,0,0,1,1,0,0,0,0,1,1,100.0,32,2,2,100.0,5
STLKK001,STL,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
INDKK002,NWE,2004,14,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100.0,5
ATLKK004,MIN,2004,14,0,0,0,0,2,2,1,1,0,0,3,3,100.0,48,2,2,100.0,11
MINKK001,CHI,2004,15,0,0,0,0,0,1,1,1,0,0,1,2,50.0,43,0,0,N/A,3
TAMKK001,BUF,2004,15,0,0,2,2,2,2,0,0,0,0,4,4,100.0,39,3,3,100.0,15
ARIKK001,ATL,2004,15,0,0,0,0,2,2,0,1,0,0,2,3,66.7,38,4,4,100.0,10
HOUKK002,ARI,2004,15,0,0,0,0,0,0,1,1,0,0,1,1,100.0,48,4,4,100.0,7
OAKKK001,OAK,2004,15,0,0,0,0,0,0,1,1,0,0,1,1,100.0,42,5,5,100.0,8
SDGKK001,HOU,2004,15,0,0,1,1,0,0,0,1,0,0,1,2,50.0,20,3,3,100.0,6
INDKK001,MIN,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
NORKK004,CIN,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100.0,24,2,2,100.0,5
WASKK002,WAS,2004,15,0,0,3,3,0,0,1,1,0,0,4,4,100.0,49,2,2,100.0,14
JACKK001,JAC,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100.0,4
NYGKK001,KAN,2004,15,0,0,0,0,1,1,0,0,0,0,1,1,100.0,39,6,6,100.0,9
TAMKK002,TAM,2004,15,0,0,0,0,1,1,0,0,0,0,1,1,100.0,37,2,2,100.0,5
MIAKK001,SDG,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100.0,3
NYGKK003,SEA,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
WASKK004,DAL,2004,15,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,1,1,100.0,1
SFOKK001,PIT,2004,15,0,0,2,2,2,2,0,0,0,0,4,4,100.0,36,3,3,100.0,15
NORKK003,IND,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DETKK001,PHI,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,1,0.0,0
NORKK002,CAR,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100.0,21,4,4,100.0,7
DETKK002,DET,2004,15,0,0,1,1,1,1,0,0,0,0,2,2,100.0,32,1,1,100.0,7
ATLKK002,DEN,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100.0,27,2,2,100.0,5
INDKK003,BAL,2004,15,0,0,0,0,0,1,1,1,0,0,1,2,50.0,42,1,1,100.0,4
NYGKK004,NYG,2004,15,0,0,1,1,0,0,0,0,0,0,1,1,100.0,22,3,3,100.0,6
TENKK001,TEN,2004,15,0,0,0,0,0,0,0,1,0,0,0,1,0.0,N/A,5,5,100.0,5
NYGKK002,NOR,2004,15,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,3,3,100.0,3
CHIKK003,NYJ,2004,15,0,0,1,1,0,1,0,0,0,0,1,2,50.0,21,4,5,80.0,7
ATLKK001,SFO,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100.0,2
SFOKK003,CLE,2004,15,0,0,0,0,0,1,0,0,0,0,0,1,0.0,N/A,0,0,N/A,0
BALKK002,BAL,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
DALKK003,IND,2004,15,0,0,1,1,1,2,0,0,0,0,2,3,66.7,33,2,2,100.0,8
MINKK002,GNB,2004,15,0,0,0,0,1,2,0,0,0,0,1,2,50.0,35,2,2,100.0,5
CHIKK001,MIA,2004,15,0,0,0,0,1,1,0,0,0,0,1,1,100.0,30,2,2,100.0,5
STLKK001,STL,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
INDKK002,NWE,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100.0,4
ATLKK004,MIN,2004,15,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100.0,4
MINKK001,CHI,2004,16,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100.0,1
TAMKK001,BUF,2004,16,0,0,1,1,1,1,0,0,0,0,2,2,100.0,31,5,5,100.0,11
ARIKK001,ATL,2004,16,0,0,2,2,0,0,0,0,0,0,2,2,100.0,25,1,1,100.0,7
HOUKK002,ARI,2004,16,0,0,0,0,0,0,0,0,0,1,0,1,0.0,N/A,3,3,100.0,3
