STATS,,,,,,,,,,,,,,,,,,,,,
PID,TID,Season,Week,K_0_19_Att,K_0_19_made,K_20_29_Att,K_20_29_made,K_30_39_Att, K_30_39_made,K_40_49_Att,K_40_49_made, K_50_Att, K_50_made,K_FGM,K_FGA,K_Pct,K_Lng,K_XPM,K_XPA,K_Pct,K_Pts
CHIKK0144,CAR,2011,3,0,0,0,0,2,2,0,0,0,0,2,2,100,35,0,0,N/A,6
DETKK0144,DET,2011,3,0,0,1,1,1,1,1,1,1,1,4,4,100,50,2,2,100,14
INDKK0180,IND,2011,3,0,0,2,2,0,0,0,0,0,0,2,2,100,25,2,2,100,8
OAKKK0160,OAK,2011,3,0,0,0,0,0,0,1,1,1,2,2,3,66.7,54,4,4,100,10
HOUKK0128,HOU,2011,3,0,0,3,3,1,1,0,0,0,0,4,4,100,36,3,3,100,15
NYGKK0161,STL,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
JACKK0160,JAC,2011,3,0,0,0,0,0,0,0,0,1,1,1,1,100,53,1,1,100,4
ATLKK0158,ATL,2011,3,0,0,1,1,1,1,0,0,0,0,2,2,100,33,1,1,100,7
CLEKK0160,BAL,2011,3,0,0,1,1,2,2,0,0,0,2,3,5,60,38,4,4,100,13
TAMKK0159,BUF,2011,3,0,0,1,1,0,0,1,1,0,0,2,2,100,42,4,4,100,10
ARIKK0164,ARI,2011,3,0,0,0,0,0,0,1,2,0,1,1,3,33.3,44,1,1,100,4
NORKK0133,NOR,2011,3,0,0,0,0,1,1,0,0,0,0,1,1,100,35,3,3,100,6
NWEKK0160,NWE,2011,4,0,0,0,0,0,0,1,1,0,0,1,1,100,44,4,4,100,7
NYJKK0159,NYJ,2011,4,0,0,0,0,0,0,1,1,0,0,1,1,100,40,2,2,100,5
GNBKK0160,GNB,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100,7
PITKK0160,PIT,2011,4,0,0,1,1,0,1,0,0,0,0,1,2,50,26,1,1,100,4
CHIKK0160,CHI,2011,4,0,0,2,2,0,0,0,0,0,0,2,2,100,24,4,4,100,10
TENKK0160,TEN,2011,4,0,0,0,0,1,1,0,0,0,0,1,1,100,39,4,4,100,7
SDGKK0161,SDG,2011,4,0,0,2,2,1,1,1,1,0,0,4,4,100,48,2,2,100,14
DENKK0162,DEN,2011,4,0,0,1,1,0,0,0,0,0,0,1,1,100,27,2,2,100,5
BUFKK0166,MIA,2011,4,0,0,0,0,1,1,1,1,1,1,3,3,100,51,1,1,100,10
PHIKK0163,PHI,2011,4,0,0,0,0,3,5,0,0,0,0,3,5,60,33,2,2,100,11
DALKK0182,DAL,2011,4,0,0,1,1,1,1,1,1,0,0,3,3,100,41,3,3,100,12
CARKK0209,WAS,2011,4,0,0,0,0,1,1,0,0,0,0,1,1,100,38,2,2,100,5
KANKK0160,KAN,2011,4,0,0,2,2,0,0,1,1,2,2,5,5,100,54,1,1,100,16
SEAKK0160,SEA,2011,4,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,4,4,100,4
TAMKK0143,TAM,2011,4,0,0,0,0,0,0,1,2,0,0,1,2,50,46,3,3,100,6
CINKK0160,CIN,2011,4,0,0,1,1,1,1,1,1,0,0,3,3,100,43,2,2,100,11
NYGKK0145,NYG,2011,4,0,0,0,0,1,1,0,0,0,0,1,1,100,30,4,4,100,7
SFOKK0159,CLE,2011,4,0,0,0,0,0,0,1,1,1,1,2,2,100,51,1,1,100,7
DETKK0160,SFO,2011,4,0,0,0,0,1,1,0,2,0,0,1,3,33.3,37,3,3,100,6
MINKK0143,MIN,2011,4,0,0,0,0,1,1,0,0,0,0,1,1,100,33,2,2,100,5
CHIKK0144,CAR,2011,4,0,0,1,1,2,3,0,0,0,1,3,5,60,39,2,2,100,11
DETKK0144,DET,2011,4,0,0,0,0,1,1,0,0,1,1,2,2,100,51,4,4,100,10
INDKK0180,IND,2011,4,0,0,0,0,0,0,1,2,0,0,1,2,50,45,2,2,100,5
OAKKK0160,OAK,2011,4,0,0,2,2,0,0,0,0,0,0,2,2,100,28,1,1,100,7
HOUKK0128,HOU,2011,4,0,0,1,1,0,0,0,0,0,0,1,1,100,25,2,2,100,5
NYGKK0161,STL,2011,4,0,0,0,0,1,1,0,0,0,0,1,1,100,32,1,1,100,4
JACKK0160,JAC,2011,4,0,0,0,0,1,1,0,0,0,0,1,1,100,31,1,1,100,4
ATLKK0158,ATL,2011,4,0,0,0,0,0,0,2,2,1,1,3,3,100,50,3,3,100,12
CLEKK0160,BAL,2011,4,0,0,0,0,2,2,0,0,0,0,2,2,100,38,4,4,100,10
TAMKK0159,BUF,2011,4,0,0,1,1,0,0,1,1,0,0,2,2,100,43,2,2,100,8
ARIKK0164,ARI,2011,4,0,0,2,2,0,0,0,0,0,0,2,2,100,27,3,3,100,9
NORKK0133,NOR,2011,4,0,0,1,1,2,2,0,0,0,2,3,5,60,39,2,2,100,11
PITKK0160,PIT,2011,5,1,1,0,0,0,0,0,0,0,0,1,1,100,19,5,5,100,8
NWEKK0160,NWE,2011,5,0,0,2,2,0,0,1,1,0,0,3,3,100,44,3,3,100,12
CHIKK0160,CHI,2011,5,0,0,0,0,0,0,2,2,0,0,2,2,100,49,1,1,100,7
SDGKK0161,SDG,2011,5,0,0,2,2,2,2,0,0,1,1,5,5,100,51,2,2,100,17
TENKK0160,TEN,2011,5,0,0,1,1,0,0,0,0,0,0,1,1,100,29,2,2,100,5
NYJKK0159,NYJ,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
GNBKK0160,GNB,2011,5,0,0,0,0,3,3,0,0,1,1,4,4,100,56,1,1,100,13
KANKK0160,KAN,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
PHIKK0163,PHI,2011,5,0,0,0,0,1,1,0,0,0,0,1,1,100,35,3,3,100,6
TAMKK0143,TAM,2011,5,0,0,1,1,0,0,0,0,0,0,1,1,100,24,0,0,N/A,3
SEAKK0160,SEA,2011,5,0,0,0,0,0,0,1,1,1,1,2,2,100,51,4,4,100,10
DENKK0162,DEN,2011,5,0,0,0,0,1,1,0,0,0,0,1,1,100,35,1,1,100,4
CINKK0160,CIN,2011,5,0,0,0,0,0,0,1,1,0,0,1,1,100,47,3,4,75,6
NYGKK0145,NYG,2011,5,0,0,1,1,0,0,0,0,0,0,1,1,100,26,2,2,100,5
MINKK0143,MIN,2011,5,0,0,1,1,0,0,0,1,1,1,2,3,66.7,53,4,4,100,10
DETKK0160,SFO,2011,5,0,0,1,1,1,1,0,0,0,0,2,2,100,37,6,6,100,12
CHIKK0144,CAR,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,4,75,3
INDKK0180,IND,2011,5,0,0,0,0,0,0,0,0,1,1,1,1,100,53,3,3,100,6
DETKK0144,DET,2011,5,0,0,0,0,1,1,0,0,0,0,1,1,100,31,3,3,100,6
OAKKK0160,OAK,2011,5,0,0,0,0,0,0,1,1,3,3,4,4,100,55,1,1,100,13
HOUKK0128,HOU,2011,5,0,0,0,0,0,0,1,2,1,1,2,3,66.7,54,2,2,100,8
JACKK0160,JAC,2011,5,1,1,1,1,0,0,0,0,0,0,2,2,100,20,2,2,100,8
ATLKK0158,ATL,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
ARIKK0164,ARI,2011,5,0,0,0,0,0,0,0,0,1,1,1,1,100,51,1,1,100,4
TAMKK0159,BUF,2011,5,0,0,1,1,0,0,0,0,0,0,1,1,100,25,4,4,100,7
NORKK0133,NOR,2011,5,0,0,1,1,1,1,1,1,0,0,3,3,100,46,3,3,100,12
PITKK0160,PIT,2011,6,0,0,1,1,0,0,0,1,0,0,1,2,50,21,2,2,100,5
NWEKK0160,NWE,2011,6,0,0,1,1,1,1,0,0,0,0,2,2,100,31,2,2,100,8
CHIKK0160,CHI,2011,6,0,0,2,2,0,0,0,0,1,1,3,3,100,51,4,4,100,13
CINKK0160,CIN,2011,6,0,0,1,1,0,0,1,2,0,0,2,3,66.7,43,3,3,100,9
NYGKK0145,NYG,2011,6,0,0,2,2,0,0,0,0,0,1,2,3,66.7,26,3,3,100,9
NYJKK0159,NYJ,2011,6,0,0,1,1,0,0,0,0,0,0,1,1,100,28,3,3,100,6
GNBKK0160,GNB,2011,6,0,0,0,0,1,1,0,0,0,0,1,1,100,32,3,3,100,6
PHIKK0163,PHI,2011,6,0,0,2,2,0,0,0,0,0,0,2,2,100,28,2,2,100,8
DALKK0182,DAL,2011,6,0,0,2,2,0,0,1,1,0,0,3,3,100,48,1,1,100,10
CARKK0209,WAS,2011,6,0,0,1,1,0,0,0,0,1,1,2,2,100,50,1,1,100,7
TAMKK0143,TAM,2011,6,0,0,0,0,1,1,3,3,0,1,4,5,80,48,2,2,100,14
BUFKK0166,MIA,2011,6,0,0,2,2,0,0,0,0,0,0,2,2,100,23,0,0,N/A,6
JACKK0160,JAC,2011,6,0,0,0,0,0,0,2,2,0,0,2,2,100,46,1,1,100,7
NYGKK0161,STL,2011,6,0,0,0,0,1,1,0,1,0,0,1,2,50,36,0,0,N/A,3
MINKK0143,MIN,2011,6,0,0,0,0,1,2,0,0,0,0,1,2,50,37,1,1,100,4
SFOKK0159,CLE,2011,6,0,0,0,0,0,0,1,1,0,0,1,1,100,47,2,2,100,5
CHIKK0144,CAR,2011,6,0,0,0,0,0,0,1,1,0,0,1,1,100,42,2,2,100,5
INDKK0180,IND,2011,6,0,0,0,0,0,0,1,1,0,1,1,2,50,46,2,2,100,5
DETKK0144,DET,2011,6,0,0,2,2,0,0,0,0,0,1,2,3,66.7,25,1,1,100,7
DETKK0160,SFO,2011,6,0,0,0,0,2,2,0,0,1,1,3,3,100,55,2,2,100,11
OAKKK0160,OAK,2011,6,0,0,0,0,0,0,1,1,0,0,1,1,100,48,3,3,100,6
ATLKK0158,ATL,2011,6,0,0,1,1,0,0,0,0,0,0,1,1,100,24,4,4,100,7
CLEKK0160,BAL,2011,6,0,0,1,1,1,1,3,3,0,0,5,5,100,48,2,2,100,17
TAMKK0159,BUF,2011,6,0,0,0,0,0,0,1,1,0,0,1,1,100,49,3,3,100,6
HOUKK0128,HOU,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
NORKK0133,NOR,2011,6,0,0,1,1,1,1,0,0,0,0,2,2,100,33,2,2,100,8
NYJKK0159,NYJ,2011,7,0,0,0,0,2,2,0,0,0,0,2,2,100,35,3,3,100,9
GNBKK0160,GNB,2011,7,0,0,1,1,1,1,1,1,1,1,4,4,100,58,3,3,100,15
PITKK0160,PIT,2011,7,0,0,0,0,1,1,2,2,0,0,3,3,100,42,3,3,100,12
CHIKK0160,CHI,2011,7,0,0,1,1,0,0,0,1,0,0,1,2,50,25,3,3,100,6
SDGKK0161,SDG,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,3,3,100,3
DENKK0162,DEN,2011,7,0,0,0,0,0,0,0,2,1,1,1,3,33.3,52,1,1,100,4
BUFKK0166,MIA,2011,7,0,0,0,0,2,2,1,1,0,0,3,3,100,43,0,0,N/A,9
CARKK0209,WAS,2011,7,0,0,0,0,1,1,1,1,0,0,2,2,100,49,2,2,100,8
DALKK0182,DAL,2011,7,0,0,0,0,1,1,0,0,1,1,2,2,100,51,4,4,100,10
KANKK0160,KAN,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,4,4,100,4
TAMKK0143,TAM,2011,7,0,0,0,0,1,1,0,0,0,0,1,1,100,33,1,1,100,4
SEAKK0160,SEA,2011,7,0,0,1,1,0,0,0,0,0,0,1,1,100,20,0,0,N/A,3
TENKK0160,TEN,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
BUFKK0127,OAK,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
MINKK0143,MIN,2011,7,0,0,0,0,0,0,1,1,1,1,2,2,100,52,3,3,100,9
SFOKK0159,CLE,2011,7,0,0,0,1,0,0,0,1,2,2,2,4,50,53,0,0,N/A,6
CHIKK0144,CAR,2011,7,0,0,1,1,0,0,3,3,0,0,4,4,100,45,3,3,100,15
INDKK0180,IND,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
DETKK0144,DET,2011,7,0,0,1,1,1,1,1,1,0,0,3,3,100,43,1,1,100,10
HOUKK0128,HOU,2011,7,0,0,1,1,1,1,0,0,0,0,2,2,100,32,5,5,100,11
ARIKK0164,ARI,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
JACKK0160,JAC,2011,7,0,0,1,1,0,0,0,0,3,3,4,4,100,54,0,0,N/A,12
NYGKK0161,STL,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,1,1,100,1
ATLKK0158,ATL,2011,7,0,0,1,1,0,0,2,2,0,0,3,3,100,47,2,2,100,11
CLEKK0160,BAL,2011,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,100,1
NORKK0133,NOR,2011,7,0,0,1,1,0,0,1,1,0,0,2,2,100,47,8,8,100,14
NWEKK0160,NWE,2011,8,0,0,0,0,0,0,1,2,0,0,1,2,50,46,2,2,100,5
DENKK0162,DEN,2011,8,0,0,0,0,1,1,0,0,0,0,1,1,100,39,1,1,100,4
PITKK0160,PIT,2011,8,0,0,2,2,1,1,0,1,0,0,3,4,75,33,2,2,100,11
SDGKK0161,SDG,2011,8,0,0,1,1,0,0,3,3,0,1,4,5,80,44,0,0,N/A,12
TENKK0160,TEN,2011,8,0,0,0,0,0,0,0,0,2,2,2,2,100,51,3,3,100,9
BUFKK0166,MIA,2011,8,0,0,0,0,0,0,1,1,0,0,1,1,100,40,2,2,100,5
SEAKK0160,SEA,2011,8,0,0,1,1,0,0,1,1,0,0,2,2,100,47,0,0,N/A,6
PHIKK0163,PHI,2011,8,0,0,2,2,0,0,0,0,0,0,2,2,100,26,4,4,100,10
DALKK0182,DAL,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
CARKK0209,WAS,2011,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,N/A,0
KANKK0160,KAN,2011,8,0,0,0,0,2,2,1,1,0,0,3,3,100,47,2,2,100,11
DALKK0142,DAL,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
CINKK0160,CIN,2011,8,0,0,0,0,1,1,1,1,0,0,2,2,100,48,4,4,100,10
NYGKK0145,NYG,2011,8,0,0,2,2,0,0,0,0,0,0,2,2,100,29,2,2,100,8
MINKK0143,MIN,2011,8,0,0,0,0,1,1,0,1,0,0,1,2,50,31,3,3,100,6
SFOKK0159,CLE,2011,8,0,0,0,0,0,0,0,0,1,1,1,1,100,52,1,1,100,4
CHIKK0144,CAR,2011,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,100,3
INDKK0180,IND,2011,8,0,0,1,1,0,0,0,0,0,0,1,1,100,22,1,1,100,4
DETKK0144,DET,2011,8,0,0,0,0,0,0,0,0,1,1,1,1,100,50,6,6,100,9
DETKK0160,SFO,2011,8,0,0,2,2,0,0,0,0,0,0,2,2,100,29,2,2,100,8
HOUKK0128,HOU,2011,8,0,0,0,0,1,1,0,1,0,0,1,2,50,39,3,3,100,6
NYGKK0161,STL,2011,8,0,0,0,0,1,1,0,0,0,0,1,1,100,38,4,4,100,7
JACKK0160,JAC,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,2,2,100,2
CLEKK0160,BAL,2011,8,0,0,2,2,0,0,1,1,0,0,3,3,100,47,3,3,100,12
ARIKK0164,ARI,2011,8,0,0,0,0,1,1,1,1,0,0,2,2,100,45,3,3,100,9
TAMKK0159,BUF,2011,8,0,0,0,0,1,1,2,3,0,0,3,4,75,44,2,2,100,11
NORKK0133,NOR,2011,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,100,3
DENKK0162,DEN,2011,9,0,0,0,0,0,0,1,2,0,0,1,2,50,43,5,5,100,8
BUFKK0166,MIA,2011,9,0,0,0,0,0,0,1,1,0,0,1,1,100,42,4,4,100,7
GNBKK0160,GNB,2011,9,0,0,0,0,0,0,1,1,0,0,1,1,100,47,6,6,100,9
NYJKK0159,NYJ,2011,9,0,0,0,0,0,0,1,1,1,2,2,3,66.7,50,3,3,100,9
PITKK0160,PIT,2011,9,0,0,0,0,2,2,0,0,0,0,2,2,100,36,2,2,100,8
NWEKK0160,NWE,2011,9,0,0,0,1,1,1,1,1,0,0,2,3,66.7,45,2,2,100,8
SEAKK0160,SEA,2011,9,0,0,0,0,1,1,1,2,0,0,2,3,66.7,45,1,1,100,7
TAMKK0143,TAM,2011,9,0,0,1,1,0,0,2,2,0,0,3,3,100,48,1,1,100,10
PHIKK0163,PHI,2011,9,0,0,0,0,0,0,1,1,0,0,1,1,100,47,3,3,100,6
DALKK0182,DAL,2011,9,0,0,2,2,0,0,1,1,0,0,3,3,100,42,2,2,100,11
CARKK0209,WAS,2011,9,0,0,0,0,0,0,0,0,1,1,1,1,100,59,0,0,N/A,3
KANKK0160,KAN,2011,9,0,0,0,0,0,0,1,1,0,0,1,1,100,43,0,0,N/A,3
DALKK0142,DAL,2011,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,0,0,N/A,0
CHIKK0160,CHI,2011,9,0,0,1,1,1,1,0,0,1,1,3,3,100,51,3,3,100,12
SDGKK0161,SDG,2011,9,0,0,0,0,0,0,0,0,1,1,1,1,100,52,5,5,100,8
HOUKK0128,HOU,2011,9,0,0,2,2,0,0,0,0,1,1,3,3,100,50,3,3,100,12
TAMKK0159,BUF,2011,9,0,0,1,1,0,0,0,0,0,0,1,1,100,24,0,0,N/A,3
OAKKK0160,OAK,2011,9,0,0,0,0,0,0,1,1,0,0,1,1,100,48,3,3,100,6
DETKK0160,SFO,2011,9,0,0,1,1,1,1,1,1,1,1,4,4,100,52,1,1,100,13
INDKK0180,IND,2011,9,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
SFOKK0159,CLE,2011,9,0,0,0,0,0,0,0,0,2,2,2,2,100,51,0,0,N/A,6
ARIKK0164,ARI,2011,9,0,0,1,1,1,1,0,0,0,0,2,2,100,38,1,1,100,7
CLEKK0160,BAL,2011,9,1,1,0,0,0,0,1,2,1,1,3,4,75,51,2,2,100,11
CINKK0160,CIN,2011,9,0,0,0,0,1,1,0,0,0,0,1,1,100,36,3,3,100,6
TENKK0160,TEN,2011,9,0,0,0,0,0,0,1,1,0,0,1,1,100,43,2,2,100,5
NYGKK0145,NYG,2011,9,0,0,1,1,0,0,0,0,0,0,1,1,100,22,3,3,100,6
NYGKK0161,STL,2011,9,0,0,0,0,1,1,2,3,0,0,3,4,75,48,0,0,N/A,9
ATLKK0158,ATL,2011,9,0,0,1,1,0,0,0,0,0,0,1,1,100,20,4,4,100,7
NORKK0133,NOR,2011,9,0,0,1,1,1,1,0,1,0,0,2,3,66.7,34,3,3,100,9
NWEKK0160,NWE,2011,10,0,0,1,1,1,1,0,0,1,1,3,3,100,50,4,4,100,13
NYJKK0159,NYJ,2011,10,0,0,0,1,0,0,0,0,0,0,0,1,0,N/A,2,2,100,2
GNBKK0160,GNB,2011,10,0,0,1,1,0,0,0,0,0,0,1,1,100,25,6,6,100,9
PITKK0160,PIT,2011,10,0,0,0,0,1,1,0,0,0,0,1,1,100,39,3,3,100,6
CHIKK0160,CHI,2011,10,0,0,0,0,1,1,1,2,1,1,3,4,75,50,4,4,100,13
TENKK0160,TEN,2011,10,0,0,0,0,2,2,1,1,0,0,3,3,100,49,3,3,100,12
SDGKK0161,SDG,2011,10,0,0,1,1,0,0,0,1,0,0,1,2,50,20,2,2,100,5
DENKK0162,DEN,2011,10,0,0,0,0,1,1,0,1,0,0,1,2,50,38,2,2,100,5
BUFKK0166,MIA,2011,10,0,0,2,2,0,0,0,1,0,0,2,3,66.7,28,2,2,100,8
PHIKK0163,PHI,2011,10,0,0,0,0,1,1,0,0,0,0,1,1,100,36,2,2,100,5
DALKK0182,DAL,2011,10,0,0,0,0,2,2,1,1,0,0,3,3,100,45,5,5,100,14
CARKK0209,WAS,2011,10,0,0,2,2,0,0,1,2,0,1,3,5,60,47,0,0,N/A,9
KANKK0160,KAN,2011,10,0,0,0,0,1,1,0,0,0,0,1,1,100,32,1,1,100,4
SEAKK0160,SEA,2011,10,0,0,1,1,4,4,0,0,0,0,5,5,100,39,1,1,100,16
TAMKK0143,TAM,2011,10,0,0,0,0,0,0,0,0,1,1,1,1,100,55,0,0,N/A,3
BUFKK0127,BUF,2011,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,100,1
CINKK0160,CIN,2011,10,0,0,0,0,0,0,1,1,0,0,1,1,100,43,2,2,100,5
SFOKK0159,CLE,2011,10,0,0,1,2,1,1,2,2,0,0,4,5,80,44,0,0,N/A,12
DETKK0160,SFO,2011,10,0,0,1,1,2,2,0,0,1,1,4,4,100,52,1,1,100,13
MINKK0143,MIN,2011,10,0,0,0,0,0,0,0,0,0,1,0,1,0,N/A,1,1,100,1
CHIKK0144,CAR,2011,10,0,0,1,1,0,0,0,0,0,1,1,2,50,29,0,0,N/A,3
DETKK0144,DET,2011,10,0,0,1,1,1,1,0,0,0,0,2,2,100,35,1,1,100,7
INDKK0180,IND,2011,10,0,0,0,0,0,0,1,1,0,0,1,1,100,42,0,0,N/A,3
OAKKK0160,OAK,2011,10,0,0,1,1,0,0,0,0,0,0,1,1,100,23,3,3,100,6
HOUKK0128,HOU,2011,10,0,0,1,1,0,1,0,0,0,0,1,2,50,22,4,5,80,7
JACKK0160,JAC,2011,10,0,0,0,0,0,0,1,2,0,0,1,2,50,44,2,2,100,5
NYGKK0145,NYG,2011,10,0,0,2,2,0,0,0,0,0,0,2,2,100,25,2,2,100,8
NYGKK0161,STL,2011,10,0,0,1,1,1,1,0,0,0,0,2,2,100,34,1,1,100,7
ATLKK0158,ATL,2011,10,0,0,2,2,1,1,0,1,0,0,3,4,75,36,2,2,100,11
ARIKK0164,ARI,2011,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3,3,100,3
CLEKK0160,BAL,2011,10,0,0,0,0,1,1,0,0,0,2,1,3,33.3,35,2,2,100,5
NORKK0133,NOR,2011,10,0,0,1,1,0,0,2,3,1,1,4,5,80,52,2,2,100,14
NYJKK0159,NYJ,2011,11,0,0,1,1,0,0,1,1,0,2,2,4,50,45,1,1,100,7
GNBKK0160,GNB,2011,11,0,0,0,1,0,0,0,0,0,0,0,1,0,N/A,5,5,100,5
NWEKK0160,NWE,2011,11,1,1,1,1,0,0,0,0,0,0,2,2,100,21,4,4,100,10
CHIKK0160,CHI,2011,11,0,0,0,0,0,0,1,1,0,0,1,1,100,42,4,4,100,7
TENKK0160,TEN,2011,11,0,0,0,0,0,0,1,1,0,0,1,1,100,46,2,2,100,5
SDGKK0161,SDG,2011,11,0,0,1,1,0,0,1,1,0,1,2,3,66.7,48,2,2,100,8
DENKK0162,DEN,2011,11,0,0,0,0,1,1,0,0,0,0,1,1,100,37,2,2,100,5
SEAKK0160,SEA,2011,11,1,1,0,0,0,0,0,0,0,0,1,1,100,19,3,3,100,6
PHIKK0163,PHI,2011,11,0,0,0,0,1,1,0,0,0,0,1,1,100,33,2,2,100,5
DALKK0182,DAL,2011,11,0,0,0,0,2,2,0,0,0,0,2,2,100,39,3,3,100,9
CARKK0209,WAS,2011,11,0,0,0,0,0,0,1,2,0,1,1,3,33.3,40,3,3,100,6
KANKK0160,KAN,2011,11,0,0,1,1,0,0,0,0,0,0,1,1,100,26,0,0,N/A,3
TAMKK0143,TAM,2011,11,0,0,1,1,1,1,0,0,0,0,2,2,100,32,2,2,100,8
BUFKK0127,BUF,2011,11,0,0,0,0,1,1,0,0,1,1,2,2,100,56,0,0,N/A,6
CINKK0160,CIN,2011,11,0,0,1,1,0,0,0,0,0,0,1,1,100,27,3,3,100,6
DETKK0160,SFO,2011,11,0,0,2,2,0,1,1,3,0,0,3,6,50,43,2,2,100,11
OAKKK0160,OAK,2011,11,0,0,2,2,0,0,0,1,0,0,2,3,66.7,29,3,3,100,9
SFOKK0159,CLE,2011,11,0,0,0,0,0,1,0,0,0,0,0,1,0,N/A,2,2,100,2
MINKK0143,MIN,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,3,3,100,3
CHIKK0144,CAR,2011,11,0,0,1,1,1,1,0,0,0,0,2,2,100,31,3,3,100,9
ARIKK0164,ARI,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
NORKK0165,MIA,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,5,5,100,5
JACKK0160,JAC,2011,11,0,0,0,0,0,0,1,1,0,0,1,1,100,42,1,1,100,4
NYGKK0145,NYG,2011,11,0,0,0,0,0,0,1,1,0,0,1,1,100,48,1,1,100,4
NYGKK0161,STL,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,1,1,100,1
ATLKK0158,ATL,2011,11,1,1,1,1,1,1,0,0,0,0,3,3,100,33,2,2,100,11
CLEKK0160,BAL,2011,11,0,0,1,1,0,0,0,0,0,0,1,1,100,22,4,4,100,7
DETKK0144,DET,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,7,7,100,7
PITKK0160,PIT,2011,12,0,0,1,1,0,0,1,1,0,0,2,2,100,49,1,1,100,7
NWEKK0160,NWE,2011,12,0,0,0,0,0,1,1,1,0,0,1,2,50,45,5,5,100,8
NYJKK0159,NYJ,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,4,4,100,4
CHIKK0160,CHI,2011,12,0,0,0,0,0,0,0,0,2,2,2,2,100,53,2,2,100,8
SDGKK0161,SDG,2011,12,0,0,1,1,0,0,0,1,1,2,2,4,50,53,1,1,100,7
BUFKK0127,BUF,2011,12,0,0,0,0,0,0,0,0,1,1,1,1,100,53,3,3,100,6
TENKK0160,TEN,2011,12,0,0,0,0,2,2,0,1,1,1,3,4,75,52,2,2,100,11
GNBKK0160,GNB,2011,12,0,0,0,0,2,2,0,0,0,0,2,2,100,35,3,3,100,9
DENKK0162,DEN,2011,12,0,0,1,1,1,1,1,1,0,0,3,3,100,41,1,1,100,10
PHIKK0163,PHI,2011,12,0,0,1,1,0,0,1,1,0,0,2,2,100,43,2,2,100,8
DALKK0182,DAL,2011,12,0,0,1,1,1,1,0,0,0,0,2,2,100,32,2,2,100,8
CARKK0209,WAS,2011,12,0,0,1,2,0,0,0,0,0,0,1,2,50,25,2,3,66.7,5
KANKK0160,KAN,2011,12,0,0,0,0,0,0,3,3,0,0,3,3,100,49,0,0,N/A,9
SEAKK0160,SEA,2011,12,0,0,0,0,1,1,0,0,0,1,1,2,50,36,2,2,100,5
TAMKK0143,TAM,2011,12,0,0,0,0,0,0,1,1,0,0,1,1,100,43,2,2,100,5
CINKK0160,CIN,2011,12,0,0,2,2,0,0,1,1,0,0,3,3,100,40,2,2,100,11
NYGKK0145,NYG,2011,12,0,0,0,0,0,0,1,1,0,1,1,2,50,42,3,3,100,6
SFOKK0159,CLE,2011,12,0,0,0,0,1,1,0,0,1,2,2,3,66.7,54,2,2,100,8
DETKK0160,SFO,2011,12,0,0,0,0,0,0,1,1,1,1,2,2,100,52,0,0,N/A,6
MINKK0143,MIN,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,2,2,100,2
CHIKK0144,CAR,2011,12,0,0,0,0,0,0,2,3,0,0,2,3,66.7,41,3,3,100,9
