STATS,,,,,,,,,,,,,,,,
PID,TID,Season,Week,Rec,REC_Tgt,REC_Yds,REC_YPR,REC_Lng,REC_TD,RUN_Att,RUN_Yds,RUN_YPA,RUN_Lng,RUN_TD,Fum,FumLost
ATLTE0235,CIN,2010,14,4,N/A,15,3.8,5,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2010,14,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
BUFTE0208,BUF,2010,14,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
CARTE0265,NOR,2010,14,4,N/A,29,7.3,9,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2010,14,2,N/A,52,26,41,1,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2010,14,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2010,14,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2010,14,2,N/A,33,16.5,28,0,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2010,14,1,N/A,-2,-2,-2,0,0,0,N/A,N/A,0,0,0
NORTE0303,NOR,2010,14,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2010,14,5,N/A,91,18.2,30,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2010,14,4,N/A,57,14.3,20,1,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2010,14,5,N/A,70,14,42,1,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2010,14,2,N/A,22,11,15,0,0,0,N/A,N/A,0,0,0
TENTE0288,TEN,2010,14,4,N/A,20,5,8,2,0,0,N/A,N/A,0,0,0
BALTE0315,STL,2010,14,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
STLTE0247,ARI,2010,14,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2010,14,4,N/A,28,7,11,1,0,0,N/A,N/A,0,0,0
DENTE0335,IND,2010,15,7,N/A,34,4.9,9,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2010,15,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
BUFTE0207,BUF,2010,15,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2010,15,2,N/A,25,12.5,13,0,0,0,N/A,N/A,0,0,0
DENTE0242,DEN,2010,15,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2010,15,1,N/A,31,31,31,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2010,15,3,N/A,19,6.3,11,0,0,0,N/A,N/A,0,0,0
KANTE0277,NYG,2010,15,3,N/A,59,19.7,36,1,0,0,N/A,N/A,0,0,0
BUFTE0279,BUF,2010,15,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2010,15,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2010,15,2,N/A,72,36,65,1,0,0,N/A,N/A,0,0,0
INDTE0280,IND,2010,15,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2010,15,3,N/A,42,14,27,0,0,0,N/A,N/A,0,0,0
NYGTE0266,NYG,2010,15,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
NORTE0340,NOR,2010,15,5,N/A,29,5.8,18,2,0,0,N/A,N/A,0,0,0
KANTE0295,KAN,2010,15,3,N/A,25,8.3,12,0,0,0,N/A,N/A,0,0,0
NWETE0310,NWE,2010,15,4,N/A,31,7.8,13,2,1,16,16,16,0,0,0
JACTE0403,PHI,2010,15,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
GNBTE0357,GNB,2010,15,2,N/A,12,6,10,0,0,0,N/A,N/A,0,0,0
BALTE0333,BAL,2010,15,2,N/A,33,16.5,34,1,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2010,15,1,N/A,25,25,25,0,0,0,N/A,N/A,0,0,0
SEATE0245,SEA,2010,15,2,N/A,14,7,9,0,0,0,N/A,N/A,0,0,0
TAMTE0289,TAM,2010,15,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
ARITE0239,SDG,2010,15,1,N/A,35,35,35,0,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2010,15,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
PITTE0260,PIT,2010,15,3,N/A,27,9,13,1,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2010,15,4,N/A,39,9.8,27,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2010,15,10,N/A,140,14,33,1,0,0,N/A,N/A,0,0,0
NORTE0278,TAM,2010,15,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2010,15,6,N/A,41,6.8,11,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2010,15,4,N/A,46,11.5,15,0,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2010,15,7,N/A,92,13.1,24,0,0,0,N/A,N/A,0,0,0
CLETE0255,CLE,2010,15,2,N/A,29,14.5,20,1,0,0,N/A,N/A,0,0,0
SDGTE0286,SDG,2010,15,5,N/A,55,11,22,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2010,15,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2010,15,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
NWETE0246,NWE,2010,15,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
CARTE0265,NOR,2010,15,3,N/A,25,8.3,10,0,0,0,N/A,N/A,0,0,0
SFOTE0244,ATL,2010,15,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2010,15,5,N/A,62,12.4,27,1,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2010,15,4,N/A,36,9,14,0,0,0,N/A,N/A,0,0,0
ARITE0237,CAR,2010,15,1,N/A,16,16,16,1,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2010,15,4,N/A,45,11.3,23,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2010,15,3,N/A,14,4.7,6,0,0,0,N/A,N/A,0,0,0
NWETE0308,STL,2010,15,4,N/A,47,11.8,25,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2010,15,4,N/A,28,7,11,0,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2010,15,1,N/A,2,2,2,1,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2010,15,3,N/A,18,6,12,0,0,0,N/A,N/A,0,0,0
STLTE0247,ARI,2010,15,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2010,15,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2010,15,6,N/A,63,10.5,25,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2010,15,3,N/A,30,10,16,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2010,15,4,N/A,26,6.5,9,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2010,16,3,N/A,22,7.3,15,0,0,0,N/A,N/A,0,1,0
WASTE0318,WAS,2010,16,2,N/A,10,5,9,1,0,0,N/A,N/A,0,0,0
DENTE0335,IND,2010,16,7,N/A,78,11.1,18,1,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2010,16,4,N/A,74,18.5,33,1,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2010,16,5,N/A,96,19.2,28,1,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2010,16,3,N/A,27,9,12,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2010,16,7,N/A,79,11.3,26,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2010,16,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2010,16,9,N/A,66,7.3,14,1,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2010,16,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2010,16,10,N/A,97,9.7,22,0,0,0,N/A,N/A,0,0,0
PHITE0313,HOU,2010,16,1,N/A,21,21,21,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2010,16,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
NORTE0340,NOR,2010,16,4,N/A,26,6.5,10,1,0,0,N/A,N/A,0,0,0
JACTE0403,PHI,2010,16,1,N/A,3,3,3,1,0,0,N/A,N/A,0,0,0
GNBTE0357,GNB,2010,16,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
MIATE0227,MIA,2010,16,2,N/A,44,22,28,0,0,0,N/A,N/A,0,0,0
KANTE0295,KAN,2010,16,5,N/A,63,12.6,19,0,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2010,16,4,N/A,54,13.5,23,2,0,0,N/A,N/A,0,0,0
SEATE0245,SEA,2010,16,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
TAMTE0365,GNB,2010,16,1,N/A,21,21,21,0,0,0,N/A,N/A,0,0,0
JACTE0366,JAC,2010,16,2,N/A,14,7,8,0,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2010,16,4,N/A,56,14,23,1,0,0,N/A,N/A,0,0,0
NWETE0308,STL,2010,16,3,N/A,28,9.3,11,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2010,16,3,N/A,17,5.7,7,0,0,0,N/A,N/A,0,0,0
CINTE0244,GNB,2010,16,2,N/A,4,2,3,1,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2010,16,3,N/A,32,10.7,23,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2010,16,7,N/A,98,14,29,2,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2010,16,3,N/A,22,7.3,10,0,0,0,N/A,N/A,0,0,0
SDGTE0233,SDG,2010,16,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2010,16,8,N/A,45,5.6,14,1,0,0,N/A,N/A,0,0,0
SDGTE0286,SDG,2010,16,2,N/A,13,6.5,8,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2010,16,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
NWETE0246,NWE,2010,16,1,N/A,4,4,4,1,0,0,N/A,N/A,0,0,0
CARTE0265,NOR,2010,16,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
SFOTE0244,ATL,2010,16,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2010,16,5,N/A,48,9.6,12,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2010,16,5,N/A,73,14.6,20,0,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2010,16,1,N/A,10,10,10,0,0,0,N/A,N/A,0,0,0
DETTE0252,TAM,2010,16,3,N/A,12,4,10,1,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2010,16,8,N/A,73,9.1,31,1,0,0,N/A,N/A,0,0,0
ARITE0237,CAR,2010,16,2,N/A,15,7.5,9,0,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2010,16,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2010,16,2,N/A,31,15.5,20,0,0,0,N/A,N/A,0,0,0
CINTE0294,CLE,2010,16,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2010,16,3,N/A,33,11,15,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2010,16,3,N/A,70,23.3,29,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2010,16,3,N/A,37,12.3,26,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2010,16,2,N/A,12,6,7,0,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2010,17,2,N/A,20,10,19,1,0,0,N/A,N/A,0,0,0
MINTE0361,SEA,2010,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2010,17,2,N/A,11,5.5,11,0,0,0,N/A,N/A,0,0,0
DENTE0335,IND,2010,17,7,N/A,67,9.6,18,0,0,0,N/A,N/A,0,0,0
BUFTE0207,BUF,2010,17,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
CHITE0284,CAR,2010,17,2,N/A,19,9.5,12,0,0,0,N/A,N/A,0,0,0
KANTE0277,NYG,2010,17,2,N/A,29,14.5,24,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2010,17,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
NWETE0308,STL,2010,17,3,N/A,39,13,15,0,0,0,N/A,N/A,0,0,0
CARTE0309,CHI,2010,17,5,N/A,29,5.8,7,0,0,0,N/A,N/A,0,0,0
SEATE0308,OAK,2010,17,5,N/A,31,6.2,11,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2010,17,3,N/A,19,6.3,12,0,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2010,17,7,N/A,58,8.3,18,0,0,0,N/A,N/A,0,0,0
NORTE0340,NOR,2010,17,2,N/A,15,7.5,11,1,0,0,N/A,N/A,0,0,0
KANTE0295,KAN,2010,17,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
JACTE0403,PHI,2010,17,4,N/A,32,8,18,0,0,0,N/A,N/A,0,0,0
GNBTE0357,GNB,2010,17,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
NYJTE0293,NYJ,2010,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2010,17,6,N/A,102,17,28,1,0,0,N/A,N/A,0,0,0
ARITE0239,SDG,2010,17,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
ATLTE0290,CIN,2010,17,3,N/A,30,10,14,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2010,17,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
SEATE0245,SEA,2010,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
TAMTE0289,TAM,2010,17,1,N/A,11,11,11,0,0,0,N/A,N/A,0,0,0
ARITE0237,CAR,2010,17,2,N/A,1,0.5,2,1,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2010,17,5,N/A,62,12.4,27,1,0,0,N/A,N/A,0,0,0
SFOTE0244,ATL,2010,17,2,N/A,22,11,13,0,0,0,N/A,N/A,0,0,0
WASNT0088,SEA,2010,17,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
SDGTE0286,SDG,2010,17,2,N/A,22,11,17,0,0,0,N/A,N/A,0,0,0
NORTE0278,TAM,2010,17,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2010,17,4,N/A,46,11.5,33,1,0,0,N/A,N/A,0,0,0
TENTE0310,DEN,2010,17,2,N/A,41,20.5,25,0,0,0,N/A,N/A,0,0,0
BUFTE0208,BUF,2010,17,1,N/A,0,0,0,0,0,0,N/A,N/A,0,0,0
ATLTE0235,CIN,2010,17,2,N/A,6,3,3,0,0,0,N/A,N/A,0,0,0
MINTE0282,MIN,2010,17,2,N/A,22,11,20,0,0,0,N/A,N/A,0,0,0
ARITE0213,BAL,2010,17,3,N/A,53,17.7,37,0,0,0,N/A,N/A,0,0,0
NWETE0246,NWE,2010,17,1,N/A,10,10,10,1,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2010,17,2,N/A,13,6.5,8,0,0,0,N/A,N/A,0,0,0
CINTE0244,GNB,2010,17,1,N/A,1,1,1,1,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2010,17,3,N/A,96,32,59,1,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2010,17,2,N/A,50,25,41,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2010,17,4,N/A,26,6.5,11,1,0,0,N/A,N/A,0,1,1
DETTE0334,DET,2010,17,6,N/A,50,8.3,16,0,0,0,N/A,N/A,0,1,1
DETTE0252,TAM,2010,17,2,N/A,45,22.5,38,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2010,17,4,N/A,55,13.8,23,1,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2010,17,5,N/A,53,10.6,16,0,0,0,N/A,N/A,0,0,0
DETTE0323,DET,2010,17,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2010,17,3,N/A,28,9.3,13,0,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2010,17,7,N/A,67,9.6,13,0,0,0,N/A,N/A,0,0,0
SDGTE0233,SDG,2010,17,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2010,17,6,N/A,53,8.8,22,1,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2011,1,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2011,1,4,N/A,57,14.3,25,0,0,0,N/A,N/A,0,0,0
PHITE0313,HOU,2011,1,3,N/A,29,9.7,13,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2011,1,2,N/A,10,5,7,0,0,0,N/A,N/A,0,0,0
SDGTE0326,DAL,2011,1,2,N/A,19,9.5,12,0,0,0,N/A,N/A,0,0,0
SEATE0293,CHI,2011,1,2,N/A,23,11.5,12,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2011,1,3,N/A,53,17.7,20,0,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2011,1,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2011,1,5,N/A,61,12.2,19,1,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2011,1,5,N/A,105,21,28,0,0,0,N/A,N/A,0,0,0
TENTE0371,TEN,2011,1,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
KANTE0286,KAN,2011,1,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2011,1,3,N/A,35,11.7,17,1,0,0,N/A,N/A,0,0,0
SEATE0279,SEA,2011,1,2,N/A,12,6,10,0,0,0,N/A,N/A,0,0,0
BALTE0335,BAL,2011,1,2,N/A,45,22.5,29,0,0,0,N/A,N/A,0,0,0
NYJTE0293,NYJ,2011,1,1,N/A,33,33,33,0,0,0,N/A,N/A,0,0,0
ARITE0270,NYG,2011,1,2,N/A,59,29.5,41,0,0,0,N/A,N/A,0,0,0
STLTE0322,STL,2011,1,1,N/A,18,18,18,0,0,0,N/A,N/A,0,0,0
NWETE0310,NWE,2011,1,7,N/A,103,14.7,30,1,0,0,N/A,N/A,0,0,0
NORTE0340,NOR,2011,1,4,N/A,56,14,21,1,0,0,N/A,N/A,0,0,0
TAMTE0365,GNB,2011,1,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2011,1,6,N/A,58,9.7,22,1,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2011,1,6,N/A,86,14.3,23,1,0,0,N/A,N/A,0,0,0
BALTE0333,BAL,2011,1,5,N/A,59,11.8,18,1,0,0,N/A,N/A,0,0,0
BUFTE0279,BUF,2011,1,5,N/A,63,12.6,19,2,0,0,N/A,N/A,0,0,0
PITTE0260,CHI,2011,1,2,N/A,7,3.5,6,1,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2011,1,3,N/A,45,15,34,1,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2011,1,6,N/A,66,11,22,0,0,0,N/A,N/A,0,0,0
WASTE0282,WAS,2011,1,2,N/A,21,10.5,15,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2011,1,3,N/A,42,14,16,0,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2011,1,1,N/A,21,21,21,0,0,0,N/A,N/A,0,0,0
SDGTE0328,SDG,2011,1,8,N/A,74,9.3,15,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2011,1,6,N/A,110,18.3,64,0,0,0,N/A,N/A,0,0,0
ARITE0213,ARI,2011,1,2,N/A,40,20,20,0,0,0,N/A,N/A,0,0,0
CARTE0265,CAR,2011,1,3,N/A,51,17,22,0,0,0,N/A,N/A,0,0,0
SDGTE0286,SDG,2011,1,3,N/A,20,6.7,11,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2011,1,4,N/A,39,9.8,17,0,0,0,N/A,N/A,0,0,0
BALTE0315,STL,2011,1,2,N/A,21,10.5,19,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2011,1,5,N/A,47,9.4,27,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2011,1,1,N/A,-1,-1,-1,0,0,0,N/A,N/A,0,0,0
ARITE0237,ARI,2011,1,2,N/A,61,30.5,48,1,0,0,N/A,N/A,0,0,0
NWETE0308,DEN,2011,1,3,N/A,32,10.7,16,0,0,0,N/A,N/A,0,0,0
CARTE0309,CAR,2011,1,4,N/A,78,19.5,43,0,0,0,N/A,N/A,0,0,0
SEATE0308,SEA,2011,1,2,N/A,19,9.5,13,0,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2011,1,1,N/A,12,12,12,0,0,0,N/A,N/A,0,0,0
DETTE0252,DET,2011,1,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
JACTE0402,JAC,2011,1,2,N/A,28,14,20,0,0,0,N/A,N/A,0,0,0
KANTE0320,MIA,2011,1,5,N/A,82,16.4,25,0,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2011,1,1,N/A,11,11,11,1,1,5,5,5,0,1,0
PITTE0236,KAN,2011,1,3,N/A,24,8,15,0,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2011,1,5,N/A,72,14.4,30,0,0,0,N/A,N/A,0,0,0
SDGTE0326,DAL,2011,2,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
NYGTE0306,OAK,2011,2,2,N/A,16,8,8,0,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2011,2,1,N/A,16,16,16,1,0,0,N/A,N/A,0,0,0
CINTE0293,CIN,2011,2,2,N/A,8,4,4,0,0,0,N/A,N/A,0,0,0
NWETE0329,NWE,2011,2,4,N/A,86,21.5,30,2,0,0,N/A,N/A,0,0,0
SEATE0308,JAC,2011,2,3,N/A,28,9.3,14,0,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2011,2,2,N/A,37,18.5,33,0,0,0,N/A,N/A,0,0,0
TENTE0371,TEN,2011,2,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
GNBTE0338,GNB,2011,2,5,N/A,68,13.6,39,0,0,0,N/A,N/A,0,0,0
NWETE0330,NYJ,2011,2,2,N/A,8,4,6,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2011,2,1,N/A,7,7,7,0,0,0,N/A,N/A,0,0,0
BALTE0333,BAL,2011,2,2,N/A,25,12.5,16,0,0,0,N/A,N/A,0,0,0
NORTE0340,NOR,2011,2,6,N/A,79,13.2,31,0,0,0,N/A,N/A,0,0,0
MINTE0347,MIN,2011,2,1,N/A,15,15,15,0,0,0,N/A,N/A,0,0,0
ARITE0270,NYG,2011,2,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
STLTE0322,STL,2011,2,1,N/A,26,26,26,0,0,0,N/A,N/A,0,0,0
TAMTE0348,TAM,2011,2,1,N/A,17,17,17,0,0,0,N/A,N/A,0,0,0
DENTE0333,DEN,2011,2,1,N/A,5,5,5,0,0,0,N/A,N/A,0,0,0
NYJTE0293,NYJ,2011,2,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
SEATE0279,SEA,2011,2,2,N/A,9,4.5,5,0,0,0,N/A,N/A,0,0,0
NWETE0310,NWE,2011,2,7,N/A,62,8.9,16,1,0,0,N/A,N/A,0,0,0
BALTE0335,BAL,2011,2,2,N/A,24,12,16,0,0,0,N/A,N/A,0,0,0
NWETE0334,STL,2011,2,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
INDTE0307,IND,2011,2,1,N/A,4,4,4,0,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2011,2,6,N/A,86,14.3,40,1,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2011,2,6,N/A,101,16.8,37,1,0,0,N/A,N/A,0,0,0
NYJTE0292,TAM,2011,2,4,N/A,44,11,18,0,0,0,N/A,N/A,0,0,0
DETTE0323,DET,2011,2,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
NORTE0339,CLE,2011,2,2,N/A,16,8,9,0,0,0,N/A,N/A,0,0,0
PITTE0262,PIT,2011,2,1,N/A,16,16,16,0,0,0,N/A,N/A,0,0,0
CINTE0294,CLE,2011,2,3,N/A,19,6.3,8,0,0,0,N/A,N/A,0,0,0
TENTE0375,MIN,2011,2,3,N/A,28,9.3,15,0,0,0,N/A,N/A,0,0,0
DALTE0355,DAL,2011,2,7,N/A,102,14.6,25,0,0,0,N/A,N/A,0,0,0
ARITE0213,ARI,2011,2,1,N/A,8,8,8,0,0,0,N/A,N/A,0,0,0
CARTE0265,CAR,2011,2,3,N/A,56,18.7,23,0,0,0,N/A,N/A,0,0,0
SDGTE0286,SDG,2011,2,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
BALTE0327,IND,2011,2,4,N/A,32,8,10,1,0,0,N/A,N/A,0,0,0
DENTE0334,HOU,2011,2,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
SFOTE0320,SFO,2011,2,2,N/A,18,9,12,0,0,0,N/A,N/A,0,0,0
CARTE0309,CAR,2011,2,1,N/A,34,34,34,0,0,0,N/A,N/A,0,0,0
NWETE0308,DEN,2011,2,1,N/A,9,9,9,0,0,0,N/A,N/A,0,0,0
SEATE0308,SEA,2011,2,1,N/A,13,13,13,0,0,0,N/A,N/A,0,0,0
BUFTE0279,BUF,2011,2,2,N/A,16,8,10,1,0,0,N/A,N/A,0,0,0
PHITE0325,PHI,2011,2,4,N/A,43,10.8,24,0,0,0,N/A,N/A,0,0,0
TENTE0378,SFO,2011,2,2,N/A,38,19,29,1,0,0,N/A,N/A,0,0,0
ARITE0237,ARI,2011,2,2,N/A,36,18,21,1,0,0,N/A,N/A,0,0,0
DETTE0334,DET,2011,2,1,N/A,36,36,36,1,0,0,N/A,N/A,0,0,0
PITTE0236,KAN,2011,2,2,N/A,9,4.5,5,0,0,0,N/A,N/A,0,0,0
NORTE0303,NOR,2011,2,1,N/A,1,1,1,0,0,0,N/A,N/A,0,0,0
HOUTE0286,HOU,2011,2,3,N/A,25,8.3,11,1,0,0,N/A,N/A,0,0,0
ATLTE0305,ATL,2011,2,7,N/A,83,11.9,17,2,0,0,N/A,N/A,0,0,0
NYGTE0266,NYG,2011,3,1,N/A,2,2,2,0,0,0,N/A,N/A,0,0,0
STLTE0323,TEN,2011,3,2,N/A,12,6,6,0,0,0,N/A,N/A,0,0,0
PHITE0313,HOU,2011,3,5,N/A,126,25.2,62,1,1,11,11,11,0,0,0
PITTE0244,PIT,2011,3,1,N/A,3,3,3,0,0,0,N/A,N/A,0,0,0
PHITE0287,CLE,2011,3,2,N/A,19,9.5,11,0,0,0,N/A,N/A,0,0,0
DETTE0353,DET,2011,3,11,N/A,112,10.2,27,0,0,0,N/A,N/A,0,0,0
SEATE0293,CHI,2011,3,1,N/A,32,32,32,1,0,0,N/A,N/A,0,0,0
WASTE0318,WAS,2011,3,1,N/A,23,23,23,0,0,0,N/A,N/A,0,0,0
NYJTE0256,NYJ,2011,3,5,N/A,87,17.4,33,0,0,0,N/A,N/A,0,0,0
CHITE0288,DAL,2011,3,1,N/A,6,6,6,0,0,0,N/A,N/A,0,0,0
